"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000000563",4.47519761129607,1.28566909263518,1.39064289705549,0.924514190779979,0.355218666530647,0.515431055259574
"ENSDARG00000000567",66.1708251108276,1.82983703717871,0.627841596090724,2.91448838142017,0.00356272070027088,0.0147631265146708
"ENSDARG00000000568",94.9885650264818,1.03403741285137,0.490497444256792,2.1081402664965,0.035018858325682,0.0915509737067982
"ENSDARG00000000588",37.0097658847623,-0.375571758726836,0.629283913861096,-0.596824025617373,0.55062487552784,0.692332920470717
"ENSDARG00000000606",7.0246401369996,0.728448081540124,1.58095797640128,0.460763722004985,0.644968132009408,0.767565677778233
"ENSDARG00000000631",124.652012229047,0.323259463393339,0.484325408994218,0.667442709777794,0.504489392530244,0.654268207634233
"ENSDARG00000000651",4.35472291204971,-2.03506050818432,1.93959946731411,-1.04921688342305,0.294078309814968,0.44971975541772
"ENSDARG00000000656",586.782416486357,-2.84780321334439,0.518363488112931,-5.49383449770283,3.93299093422616e-08,1.00043718474007e-06
"ENSDARG00000000666",84.6578703531623,-1.33910284660031,0.564780900983658,-2.37101297913588,0.0177394081338836,0.0540171886013822
"ENSDARG00000000690",80.8108287911355,-0.923134597006004,0.572645594414722,-1.61205221171657,0.106950578554814,0.21601518471808
"ENSDARG00000000729",62.7606159466518,1.11663318345957,0.589080592228619,1.89555249008478,0.0580192446465984,0.135973515666688
"ENSDARG00000000730",10.9807482141911,0.510919632540978,0.998397810457778,0.511739536274339,0.608833311979623,0.738716656499901
"ENSDARG00000000747",18.9614385663555,0.154670010728902,0.82155877282213,0.18826408510933,0.850669637837962,0.911652628977886
"ENSDARG00000000760",40.3867470523906,-0.860304838202976,0.637956604956585,-1.34853190878323,0.177487364380591,0.31354938713365
"ENSDARG00000000767",118.500855140871,0.513045944616321,0.589380292241806,0.870483712078099,0.384036116568646,0.542878912149861
"ENSDARG00000000779",159.114889314228,-0.0444424543397222,0.460949398124829,-0.0964150393091235,0.923190948127779,0.957864536498585
"ENSDARG00000000796",166.362800469218,-3.35744307329104,0.666385206881326,-5.03829172469753,4.69705162110319e-07,7.90194353170437e-06
"ENSDARG00000000804",79.89780398829,-2.98882481099809,0.642907479045597,-4.64891902554165,3.3367916808731e-06,4.22300222299943e-05
"ENSDARG00000000830",22.2186035434646,-0.847634057764247,0.765635094652795,-1.10709927442477,0.268251009220401,0.422251741778529
"ENSDARG00000000837",15.3368350477883,0.466382629737227,0.957155813391465,0.487258838333443,0.626074913482881,0.751593106321262
"ENSDARG00000000853",68.5091288990846,0.267198628528315,0.52773495200102,0.506312169613125,0.612637521163796,0.741930853913112
"ENSDARG00000000857",252.145397518606,-1.46902191428138,0.512745263664149,-2.86501313300009,0.00416991947931469,0.0168227878418125
"ENSDARG00000000861",326.600721178532,1.84189284146183,0.579858679111699,3.17645127651358,0.00149088831217502,0.00721612764290975
"ENSDARG00000000906",33.5453457455512,-2.13259453918688,0.776655996354798,-2.74586760315523,0.00603511133680672,0.022729935556258
"ENSDARG00000000935",51.172559244715,0.381802720448549,0.596452224826186,0.640122887562052,0.522092710309228,0.669161978728508
"ENSDARG00000000943",29.7773515555182,0.707628140579126,0.657871345611118,1.07563301745843,0.282091414887813,0.437557768494602
"ENSDARG00000000966",527.059357611496,0.664670978953944,0.396593688486153,1.67594946225966,0.0937480921024523,0.195361029938644
"ENSDARG00000001014",436.972171605319,2.89757614649925,0.479722231010666,6.04011229664032,1.5400700644656e-09,6.73883699254243e-08
"ENSDARG00000001015",225.98218580232,1.3472334098292,0.445558145365766,3.02369830703742,0.00249705315096042,0.0110282425999195
"ENSDARG00000001057",196.006180972024,-0.324972670794569,0.492524733488961,-0.659809850548049,0.509375861152066,0.658515957656441
"ENSDARG00000001129",167.425458352423,0.733133788942461,0.507009160877654,1.4459971249304,0.14817800821955,0.275577383642232
"ENSDARG00000001154",4.5429677054634,1.02719980464792,1.4068299822913,0.730152056451713,0.465297244521448,0.619523628153826
"ENSDARG00000001162",204.808055666389,0.0560347263513597,0.435881926460559,0.128554828612354,0.897709911167149,0.94229936627736
"ENSDARG00000001169",50.9218907261114,-2.70120984044181,0.764676141873972,-3.53248871322443,0.000411667798631176,0.00249273861635793
"ENSDARG00000001210",125.245792250181,-2.20169980306022,0.562700024187948,-3.91274161794746,9.12541587316381e-05,0.000701331107106744
"ENSDARG00000001220",344.961863149403,-0.119805204218946,0.398727754897947,-0.300468685079647,0.76381967921002,0.853801194319496
"ENSDARG00000001234",41.9601718005192,0.895869343721251,0.590603127197476,1.51687199485773,0.129299005500688,0.249470369587423
"ENSDARG00000001241",401.807987215382,1.66313844030262,0.407727839118635,4.07904067550979,4.52219248820135e-05,0.00038470723608237
"ENSDARG00000001244",523.821298813133,0.882236681884213,0.438688414468177,2.01107814290868,0.0443172034523897,0.109976623000935
"ENSDARG00000001249",62.9344612779035,-2.03340576051927,0.691740599189004,-2.93954954054053,0.00328689720555773,0.0138208832049068
"ENSDARG00000001259",25.3381195011021,0.9857223478246,0.759452264531792,1.29793851945692,0.194308462297573,0.335327068991417
"ENSDARG00000001303",773.976636480783,-2.07522036318804,0.491261364197891,-4.22426943054308,2.3971712880872e-05,0.000223575917421517
"ENSDARG00000001313",11.5778597385597,3.43993505057585,1.11495543893776,3.08526684604826,0.0020336960269971,0.00930162496172832
"ENSDARG00000001414",64.6108663021569,-0.00380838370114216,0.56793975788435,-0.0067056120799306,0.9946497357467,0.99761828545723
"ENSDARG00000001431",8.81808082812547,-0.505595392923033,1.12912162034373,-0.447777620952043,0.654313695942261,0.774441215388574
"ENSDARG00000001442",61.7438748272611,1.88944027579653,0.534491055699473,3.53502693010246,0.000407733602174331,0.0024714125721278
"ENSDARG00000001447",23.7229475524825,-0.271361209232159,0.744942443395342,-0.364271376450686,0.715655371971944,0.818956078311771
"ENSDARG00000001452",482.255305373595,3.51511265600984,0.46113521552741,7.62273740466673,2.48351782940843e-14,4.9649471060484e-12
"ENSDARG00000001463",1.47369417856519,-1.03111882045205,2.51113473901041,-0.41061867546717,0.681352167495542,NA
"ENSDARG00000001470",235.023282640213,-2.25837972814945,0.464901831943456,-4.85775613898662,1.18723502570646e-06,1.73728516698982e-05
"ENSDARG00000001498",9.33429149561887,-1.13659683004676,1.10296869851043,-1.03048874513098,0.302780632906068,0.460054655473364
"ENSDARG00000001549",70.3950496812361,1.6701383726669,0.694845180366825,2.40361222882081,0.0162339831408002,0.0503452237979223
"ENSDARG00000001557",87.3953196221589,-0.882927492975914,0.530758915874587,-1.66351890956183,0.0962086088860048,0.199241780539603
"ENSDARG00000001558",67.0213415904065,4.02768697374504,0.591311979108264,6.81144153348465,9.66255670718383e-12,9.39304972010778e-10
"ENSDARG00000001559",9.07810580885377,0.675383388433577,1.19866900928378,0.563444439793371,0.573132283394631,0.710382574206102
"ENSDARG00000001578",192.317757858464,-2.29909862757804,0.511733740903508,-4.4927634115327,7.03048759522989e-06,7.94197794677226e-05
"ENSDARG00000001621",64.2107533746986,-1.31658448820995,0.571196019403592,-2.30496089518385,0.0211687636017488,0.0619526516865501
"ENSDARG00000001634",230.998526295527,0.533712404579859,0.41131209588186,1.29758499670566,0.194429980456017,0.335453891710458
"ENSDARG00000001656",284.292443257691,-2.77670189581486,0.524362433363075,-5.29538677667292,1.187647628095e-07,2.50983019314459e-06
"ENSDARG00000001676",139.733384086038,1.10618521426109,0.438189424679248,2.52444525577223,0.0115881052033404,0.0384098877503631
"ENSDARG00000001686",3.67544737525701,2.48471241835221,1.69541827078832,1.46554538261339,0.142772180073615,0.268074220760482
"ENSDARG00000001710",15.827886167909,0.601355499549805,0.921951574208492,0.652263650686943,0.514231104839806,0.662649196721056
"ENSDARG00000001712",16.3671481655191,0.148936172174746,0.847270295657151,0.175783540315467,0.860464001203146,0.918372973153553
"ENSDARG00000001729",317.773253627756,0.0233357495726963,0.40189506612725,0.0580642847835002,0.953697422987923,0.975320226209931
"ENSDARG00000001733",90.2475523404502,-0.345622227779171,0.523357756057643,-0.660393820056626,0.509001136987941,0.658315458294939
"ENSDARG00000001734",55.859660901967,-0.636884109148765,0.585089704323838,-1.08852386983084,0.276363904821542,0.431322438975146
"ENSDARG00000001754",95.9770958300163,-0.299855337813178,0.493040805122814,-0.608175499264174,0.543071082554467,0.68619337797088
"ENSDARG00000001760",6.06216628947574,-0.0433778213211781,1.27548501198343,-0.03400888361183,0.972870066702401,0.986342034073764
"ENSDARG00000001767",27.8129791610137,-0.49384390046601,0.798196203747807,-0.618699886252581,0.536114084954368,0.680205801135621
"ENSDARG00000001769",126.70286953642,1.85616414866498,0.579446097651301,3.20334221973134,0.00135842452915537,0.00668762845122644
"ENSDARG00000001776",57.2942776071774,1.2216427011106,0.635554182360096,1.92216924224162,0.0545844656740522,0.129714434642295
"ENSDARG00000001777",166.715647788441,3.32807164850622,0.476885556405706,6.97876378053877,2.97788679441668e-12,3.34714475692435e-10
"ENSDARG00000001781",4.88107913956932,0.881062130444489,1.36229100467248,0.646750310633014,0.517793556142396,0.665903841080152
"ENSDARG00000001782",41.2755502802029,-1.27711200772391,0.634196367385021,-2.0137485381536,0.0440359411767734,0.109429648490133
"ENSDARG00000001785",4.67699497705611,-2.21283014178546,1.88808378690238,-1.17199785154443,0.241197918727307,0.390995436307183
"ENSDARG00000001788",3694.98404916376,-2.7318319487895,0.498901185063439,-5.47569745387984,4.35791714500619e-08,1.08777480679971e-06
"ENSDARG00000001803",7.90951364916074,-1.87884932158922,1.30008934679496,-1.44516938487424,0.148410313499445,0.275723124731013
"ENSDARG00000001804",32.9785678935449,-5.26517184555082,1.20647140393976,-4.36410828168598,1.276423451537e-05,0.0001309480852963
"ENSDARG00000001807",195.740157304999,-0.247702273998241,0.432330462906087,-0.57294661202731,0.566680842820785,0.704931056048212
"ENSDARG00000001817",18.9290767001923,0.612447274209141,0.848778323523807,0.721563283645712,0.470563019753161,0.62385590469892
"ENSDARG00000001825",9.97795929963243,-0.0959397510616054,1.07033492152949,-0.0896352619463344,0.928577062199396,0.961422225803325
"ENSDARG00000001829",74.5024332394203,-0.911916341127344,0.5328729290651,-1.71132045068842,0.0870219731293506,0.184858448401032
"ENSDARG00000001835",32.6579472389754,-0.375147628312233,0.667845219823288,-0.561728402295815,0.57430107999812,0.711399985571669
"ENSDARG00000001857",161.19252804899,2.23285680865603,0.598108623680924,3.73319614573423,0.000189065244609801,0.00129677702481413
"ENSDARG00000001870",9.99555974348446,-1.26714514921801,1.1563265619294,-1.09583675661978,0.273150219788238,0.427605636548718
"ENSDARG00000001873",325.702008516378,-0.731675200354359,0.428262049213956,-1.70847545725169,0.0875481565336039,0.185777704672606
"ENSDARG00000001879",234.307814861783,-0.0149539311658032,0.475839827575551,-0.0314263966553511,0.974929490057785,0.987155084004736
"ENSDARG00000001880",28.3515580227259,-0.335676605901529,0.728777546081988,-0.460602289005986,0.645083969054574,0.767565677778233
"ENSDARG00000001881",2.955843933499,-3.37800668673833,2.10088639667763,-1.60789593006093,0.107857973375687,NA
"ENSDARG00000001888",76.6424920037233,0.512038038437535,0.612517608400192,0.835956438501262,0.403179409903481,0.561075486164529
"ENSDARG00000001889",95.4324667621859,0.224716595429066,0.529777800309126,0.424171407895807,0.671440811209305,0.786808890824758
"ENSDARG00000001890",206.790407497162,0.898902410615416,0.421384008087914,2.13321434454598,0.0329071469313575,0.0874153811541407
"ENSDARG00000001891",3.86597489303549,-0.0428167428697048,1.62460400036014,-0.02635518739349,0.978974037001132,0.989045217945149
"ENSDARG00000001897",100.4945382662,2.10285048430595,0.490327629523928,4.28866406395997,1.79751000114324e-05,0.000175687064459565
"ENSDARG00000001898",49.8905129431361,-0.787416200536358,0.598394402377938,-1.31588162824932,0.188213775929841,0.32748031601415
"ENSDARG00000001906",5.57544103181008,-1.36808004410696,1.48181225729206,-0.923247892824868,0.355878035634415,0.516137951036235
"ENSDARG00000001909",6.18717641801311,0.272032803929219,1.22804401958988,0.221517144002758,0.82468978916622,0.894559640265823
"ENSDARG00000001910",220.729789826392,-1.00979717864995,0.422537440340644,-2.38984071526505,0.0168556813303124,0.0518529888888708
"ENSDARG00000001912",1.53599403847672,-2.11724460698,2.56031157131544,-0.826948028787056,0.408266519188995,NA
"ENSDARG00000001913",3.1968138479727,-1.19277351123886,2.20778250740119,-0.540258611181266,0.58901869730458,NA
"ENSDARG00000001929",24.1693203409222,-0.102099790335281,0.723441410880599,-0.141130696694569,0.88776669388863,0.936111843456096
"ENSDARG00000001930",45.4692552636359,0.0865713876777545,0.616182484435507,0.140496346235911,0.888267839140336,0.936167617104806
"ENSDARG00000001933",19.7404573165629,-0.354649670275802,0.788382781406027,-0.449844515431081,0.65282255725632,0.773439876099716
"ENSDARG00000001937",88.6923906720033,0.0612731846651043,0.523291128650404,0.117091961453906,0.906787179747598,0.948119442844363
"ENSDARG00000001939",114.384602658079,1.33639867371783,0.490089641346347,2.72684537883018,0.00639429947390309,0.0237789664472029
"ENSDARG00000001940",232.385869252034,-1.05792751963275,0.442531795089606,-2.39062488022704,0.0168197279983422,0.0517512383784748
"ENSDARG00000001950",1619.45161491955,-3.09721489326027,0.513502648411799,-6.03154609394825,1.62398388416415e-09,6.93987106149737e-08
"ENSDARG00000001953",52.3070356080209,0.294792344963362,0.568952989683991,0.518131287309161,0.604366672125296,0.735223525561857
"ENSDARG00000001968",171.459562737956,1.72324492714628,0.549495475285763,3.13604934826826,0.00171240386948998,0.00811057971791092
"ENSDARG00000001969",41.3488479512894,-0.344382621758082,0.594976470997456,-0.578817211344067,0.562712516491151,0.702131540732454
"ENSDARG00000001971",2.27744547346055,2.74146543441919,2.16616808508697,1.26558296804984,0.205662427012847,NA
"ENSDARG00000001975",95.837804753583,1.10951088365546,0.490829599142058,2.26048079739858,0.0237914268999909,0.067861224642258
"ENSDARG00000001976",11.038903175425,-0.616316560685044,0.980689568873549,-0.628452244468109,0.529707721444308,0.67480793812102
"ENSDARG00000001993",4.29783658953768,-0.357490803366478,1.56570773476469,-0.228325373522029,0.819393300255877,0.891637933605183
"ENSDARG00000001994",1.52358066969091,-0.304361506114407,2.69339361208709,-0.113002980607265,0.910028192169462,NA
"ENSDARG00000001999",37.8597610126019,3.88694629158895,0.705191558885858,5.51190133037042,3.54977916325585e-08,9.15914325279672e-07
"ENSDARG00000002002",78.1429282069939,0.313948507203866,0.557728575121334,0.562905544395975,0.573499204585932,0.71063479084769
"ENSDARG00000002006",66.8973637091057,1.23799908322989,0.539315935198634,2.29549880215188,0.0217045549795743,0.0632483693146385
"ENSDARG00000002013",87.7913648088894,1.06772850255404,0.538470451717816,1.98289153870522,0.047379546001689,0.115912631654792
"ENSDARG00000002016",54.5461116797519,-0.986292466069662,0.575954902159052,-1.7124473849817,0.0868142529909081,0.184568805507565
"ENSDARG00000002020",84.0340917479893,2.14675263345863,0.512745822732276,4.18677742125562,2.829430456869e-05,0.000257904091922616
"ENSDARG00000002021",51.7123815916922,-0.205368783779931,0.557249495977789,-0.368540097859714,0.712470552029302,0.816847533322388
"ENSDARG00000002026",8.6307655742659,4.12659638348587,1.31338171498494,3.14196271838091,0.00167819403041646,0.00796743438305429
"ENSDARG00000002031",23.0786934661508,-5.43521254315914,1.60528185837977,-3.38583066567821,0.000709631577424708,0.0039135278406642
"ENSDARG00000002037",19.8002582364908,-0.507422644443573,0.853127687603785,-0.594779247956178,0.551991040877242,0.693711172546214
"ENSDARG00000002060",25.5800675176363,-1.445594850781,0.776364300162576,-1.86200582700452,0.0626022688903232,0.144079754763703
"ENSDARG00000002071",36.6238998343417,1.17692373706183,0.714342503725171,1.64756224209589,0.0994425339220909,0.204268935471717
"ENSDARG00000002077",35.7257726758838,-1.28867223289022,0.694200744026836,-1.85633945797155,0.0634051882506081,0.145425188815066
"ENSDARG00000002082",780.85626251837,0.621010613031579,0.47600559597749,1.30462880747508,0.192019274046342,0.332333233033338
"ENSDARG00000002084",17.3115184082007,1.64501972244823,0.787093539192251,2.08999266356121,0.0366184587373261,0.0947875218625134
"ENSDARG00000002097",73.341074295989,-1.48543931606445,0.559951390367415,-2.65280047807324,0.00798270418018248,0.0285409447269188
"ENSDARG00000002127",128.830115543549,1.246269003409,0.473965724562011,2.6294496391288,0.00855231981208281,0.0301696585917021
"ENSDARG00000002128",48.3215102845384,-0.235413848915508,0.586281515653256,-0.401537218264849,0.688024642076408,0.798595273209121
"ENSDARG00000002131",284.097869025515,1.29063150588319,0.526015315799125,2.45360062172801,0.0141433964032212,0.0450105894382463
"ENSDARG00000002165",475.430126857742,-2.61526748445758,0.522539378932332,-5.00491941832436,5.58854043359018e-07,9.19527092019084e-06
"ENSDARG00000002167",9.76638956601093,3.14519727918593,1.1801060014185,2.66518200518035,0.00769466655898061,0.0277509130617002
"ENSDARG00000002168",121.204822385572,0.299841004303447,0.470793556853858,0.636884256248484,0.524200238504404,0.670882399180287
"ENSDARG00000002172",12.4997896411815,1.84574304196328,1.0320661319376,1.78839609676764,0.0737121256077184,0.163195724107991
"ENSDARG00000002174",43.8840384948036,-0.35593504980426,0.651849051456032,-0.546039069949107,0.585039081092693,0.720146669019232
"ENSDARG00000002184",110.226950641266,-0.561246473963256,0.475419980466594,-1.18052773762775,0.237790385158863,0.38712613718665
"ENSDARG00000002190",266.074760186281,-1.99048374382264,0.470501080865188,-4.23056146898198,2.3310873089724e-05,0.000218686876184453
"ENSDARG00000002192",1633.03793862846,0.314587159994515,0.394593886802949,0.797242862892128,0.425309996838428,0.581538084877442
"ENSDARG00000002194",2.22536348441699,-0.784267216529624,2.02425013249037,-0.387435922044261,0.698433514375411,NA
"ENSDARG00000002196",139.950936342026,0.344482087960322,0.45818582248357,0.751839256162655,0.45214773130072,0.608008596856607
"ENSDARG00000002197",3.97005407887344,-0.958016573186963,1.61511110521719,-0.593158309723922,0.553075210380048,0.694394344001311
"ENSDARG00000002204",9.0782731769311,-5.3747352206112,1.74933403268207,-3.07244649689384,0.00212311889821456,0.0096322326603155
"ENSDARG00000002210",32.4180245233665,-0.56837976880678,0.739725414778869,-0.76836587935361,0.442269845583991,0.598433594385863
"ENSDARG00000002213",52.6223108566306,0.999848024768962,0.543022227343691,1.84126537445793,0.0655826792567388,0.149044006350493
"ENSDARG00000002215",154.919418719175,-0.498930197823586,0.474108807887028,-1.05235378361178,0.292637264313598,0.448316599490225
"ENSDARG00000002216",21.4523259288043,-1.21541287974918,0.79095666872063,-1.53663649073862,0.124382351381241,0.242140312539536
"ENSDARG00000002217",251.532870109,0.0475765315587815,0.432789307715947,0.109930006842977,0.912464884737286,0.95134607728653
"ENSDARG00000002220",31.1854952394491,-1.32738008741618,0.882200216346364,-1.50462453173446,0.132420635584265,0.253615837097701
"ENSDARG00000002230",6.13882814861631,1.66545035632739,1.3159701129686,1.26556852615021,0.205667600263995,0.348978412341578
"ENSDARG00000002231",63.7367236449555,0.957934796226948,0.59115210188205,1.62045401374227,0.105134785100761,0.212921618834695
"ENSDARG00000002235",626.113593258576,1.31894791406855,0.385764726023066,3.4190474791873,0.00062840760352897,0.00353275471768209
"ENSDARG00000002240",924.543084835229,-1.46491250633974,0.470957812338852,-3.11049624395176,0.00186773271080808,0.00870189250548509
"ENSDARG00000002249",35.6211471815487,-1.44381711999498,0.645082611455382,-2.23818948822316,0.0252087008596846,0.0710696466939283
"ENSDARG00000002255",3.43729715973636,0.107129894098004,1.63459531093656,0.065539092998268,0.947744781516007,0.972283348123547
"ENSDARG00000002259",1.82106664372758,0.185514188651742,2.21588535799273,0.0837201202591953,0.933278959651145,NA
"ENSDARG00000002264",87.867723321,-2.80936866629296,0.603327432565924,-4.65645769552504,3.21696344146505e-06,4.09439989605856e-05
"ENSDARG00000002267",95.3815637496125,-1.34019286414329,0.516314352594527,-2.5956916700237,0.00944007348390047,0.0326418537847464
"ENSDARG00000002271",117.286470917646,1.15841261598501,0.465122976646636,2.49055126095196,0.0127545095553946,0.0415794014739583
"ENSDARG00000002285",89.4951669192911,0.917511891238484,0.520571763647559,1.76250798700574,0.0779835081228732,0.170407704748694
"ENSDARG00000002293",163.896429290537,-2.16205408130892,0.49498649511492,-4.36790519063951,1.25443923305409e-05,0.000129134717614452
"ENSDARG00000002298",426.007550648341,-3.90221924366498,0.548194641086473,-7.11830972285888,1.09258635333096e-12,1.43423890352584e-10
"ENSDARG00000002299",23.553046194877,2.52766570502474,0.769062175422255,3.28668576586402,0.00101373885885816,0.0052751966544286
"ENSDARG00000002300",281.465508959854,-0.406275625193939,0.40526929908018,-1.00248310473071,0.316110322505182,0.475244887419324
"ENSDARG00000002304",57.3775292118835,-2.16912425275655,0.612285976476736,-3.54266525135574,0.000396105160561348,0.00240660648903219
"ENSDARG00000002305",300.631883184647,0.853874573028735,0.443631837062513,1.92473691402002,0.0542622798857114,0.129132306664633
"ENSDARG00000002330",2.17642797670298,-1.72517243299842,2.26570218695845,-0.761429477770132,0.446400586223187,NA
"ENSDARG00000002332",76.3049532922574,0.48307778813771,0.519773922132632,0.929399817050539,0.352681922594251,0.512927876119845
"ENSDARG00000002333",24.5419463505502,0.855295970245181,0.956071018137569,0.894594600212128,0.371003839415353,0.530376235933682
"ENSDARG00000002336",31.6232361497578,-1.62255569538782,0.794539401557251,-2.04213370942675,0.041138269909542,0.103748512978994
"ENSDARG00000002339",10.9793579909836,-1.46483164045873,1.12003748210026,-1.30784162482841,0.190927032593524,0.330969886333035
"ENSDARG00000002344",5160.01239272067,-0.11434011966171,0.391595577136644,-0.291985217243176,0.770297926654408,0.858227948920686
"ENSDARG00000002353",24.0069126651436,-1.92089669626257,0.810227559434779,-2.3708113528039,0.01774908765616,0.0540375135277436
"ENSDARG00000002355",12.8336842464984,2.34211441721883,0.999223764565608,2.34393386173818,0.0190815547452147,0.0570132381687891
"ENSDARG00000002362",65.1963623685233,0.671425879055445,0.524805009698791,1.27938161154522,0.200762706032483,0.343041948245908
"ENSDARG00000002365",90.4582954697026,0.190474625270509,0.501884084337548,0.379519158336973,0.704302380246408,0.810504283740512
"ENSDARG00000002369",463.663153007087,-1.97113794136249,0.415765893284037,-4.74098037670416,2.12686534340211e-06,2.87158756274351e-05
"ENSDARG00000002377",16.6429736975458,0.878343030416404,0.871660244526767,1.00766673245866,0.313614480853941,0.472286285687261
"ENSDARG00000002385",67.8999805021767,0.924676078576629,0.525120940290386,1.76088212758244,0.078258355505798,0.170821491129539
"ENSDARG00000002391",505.235370767832,-2.7534576407612,0.508947968415117,-5.41009653567451,6.29907843694786e-08,1.45607489216029e-06
"ENSDARG00000002396",67.8477740716581,-1.42476024235823,0.602948937823881,-2.36298656980867,0.0181283265466442,0.0548854923594023
"ENSDARG00000002401",242.736769889696,-1.23666549891795,0.455326177679889,-2.71599912225423,0.00660760932285368,0.0244408157264913
"ENSDARG00000002402",62.0843567930703,0.9702637695965,0.522123081796044,1.85830468605008,0.0631257587602784,0.144989509343784
"ENSDARG00000002403",19.5496057336972,4.30986063392504,1.01592920483851,4.24228441647183,2.2125604346548e-05,0.000209755861132483
"ENSDARG00000002405",129.840171963868,0.641500852934448,0.468790155620646,1.36841792696168,0.171181295985659,0.305773185042322
"ENSDARG00000002411",40.9760846805403,1.34804567838355,0.629852463038777,2.14025626236308,0.032334062551673,0.0863393884082089
"ENSDARG00000002445",101.683065418161,3.01828525477172,0.521597316013734,5.78661960502159,7.18169573717795e-09,2.35685430907679e-07
"ENSDARG00000002463",1.43967829135545,-2.78076789217539,2.59365602050982,-1.07214213071662,0.283656198032916,NA
"ENSDARG00000002467",25.735027211551,-1.06891093136692,0.736511692269548,-1.45131563094822,0.146691990706338,0.273691125724949
"ENSDARG00000002479",30.8934165364764,1.08261475372275,0.68056628612578,1.59075578058045,0.111664548072454,0.223552847883226
"ENSDARG00000002483",45.1308359908839,0.786148917182319,0.646787811050722,1.2154665003739,0.224188218073294,0.371286574622905
"ENSDARG00000002487",128.988804045807,-1.08302303875929,0.516944644155412,-2.09504644453517,0.0361668640127013,0.093951304695135
"ENSDARG00000002494",227.931536356654,-1.20139074507486,0.474634730433997,-2.53119013009505,0.0113676210433423,0.0378093761500773
