UniqueCount	AmbigCount
1	0
46	0
1	2
0	2
0	3
0	0
1	1
0	1
5	2
0	0
0	0
10	3
0	0
1	0
0	27
0	20
0	30
0	24
0	1
0	2
0	3
2	27
2	368
0	226
0	377
0	0
0	0
0	0
0	13
0	5
20	71
3	7
7	7
0	1
2806	0
2	4
0	10
1	10
0	54
2	54
9	0
0	0
1087	34
0	0
0	0
13	1
0	0
0	0
0	0
709	4078
32	4079
9	1
0	1
0	2
49	0
170	3
1	3
0	23
42	58
74	0
0	0
0	5
0	5
0	0
0	0
0	0
0	23
1	18
92	29
0	6
0	6
0	0
0	0
0	29
136	77
0	72
0	68
0	0
0	0
6031	0
634	639
1	10
0	6
12	7
0	3
0	4
0	1
0	1
0	3
21	122
0	0
0	4
0	1
0	0
0	0
7	13
4	0
1020	0
0	0
0	0
0	0
0	0
0	0
1	0
1	5
233	136
0	17
0	123
0	0
19	0
135	4
0	27
1	62
1	7
0	4
7	34
0	0
3111	2315
0	2314
40	69
0	121
0	418
0	172
0	450
0	185
0	118
0	119
1	97
0	39
109	413
0	118
0	408
4	51
0	4
4	30
0	30
0	29
6	236
7	234
0	10
11	25
1	0
0	0
16	0
43	0
1	42
424	195
952	0
1	94
3	94
3	8
3	8
0	2
0	2
12	0
12	13
0	10
18	29
5	0
0	178
0	0
0	0
0	0
33	119
35	2
0	2
39	226
0	226
29	18
0	2
0	2
159	398
0	346
14	27
0	7
439	1
61	0
1	26
6	33
584	5
3	5
0	0
113	1229
0	1229
0	2
0	0
0	0
0	27
1	215
5	27
0	0
5	0
0	0
0	0
0	45
72	62
0	62
44	74
15	0
41	22
8	30
0	3
0	0
0	0
0	5
0	5
0	6
0	0
30	388
0	4
0	7
7	0
3	2
0	60
0	43
0	11
2	188
1	170
1	181
0	180
0	54
0	180
0	180
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
6	0
63	21
5	0
6	0
2	0
18	0
0	95
4	62
11	348
0	345
0	6
0	0
21	0
7	0
0	76
0	77
0	77
0	31
2	31
738	1105
0	1105
4	0
264	617
1	485
0	147
0	1
0	0
0	1
0	1
129	250
0	19
1	44
0	1
37	132
0	0
0	0
39	10
0	0
0	0
0	10
0	1
2	12
1	42
0	42
0	0
0	0
4	2
1	5
0	2
3	5
3	0
3	74
0	3
0	68
18	54
9	0
17	23
0	5
0	14
0	10
0	14
0	2
1	1
0	0
0	3
3	0
0	0
391	190
1	190
6	32
0	0
0	0
2	0
40	18
0	21
0	21
0	0
0	0
150	0
0	110
116	110
0	0
223	0
0	0
0	1
146	0
0	0
1	146
441	223
4	105
11	36
0	9
19	22
0	21
1	1
0	1
0	1
68	0
12	152
29	152
0	635
1	118
0	634
26	619
0	0
156	13
0	0
0	73
0	73
0	77
0	7
34	78
0	0
0	3
1	4
130	0
333	76
0	6
1	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	41
0	0
0	0
28	0
0	0
63	0
0	48
0	48
8	0
0	0
0	0
99	0
0	12
493	0
1	1
25	6
0	0
15	16
5	0
169	383
4	3
0	0
0	2
0	0
6	11
179	56
0	56
0	33
0	33
2	33
150	0
2	2
0	2
46	40
0	24
0	36
0	0
2	20
26	73
1	0
0	4
0	4
0	9
0	6
0	2
0	2
107	15
7	0
0	3
24	14
17	14
0	460
0	426
0	9
493	1874
0	289
0	0
0	0
1	0
65	0
6	0
0	7
6	16
0	8
0	1
6	32
0	0
144	0
82	0
3	12
13	12
10	0
0	4
17	2685
0	5
0	5
0	3
233	197
0	179
2	75
8	3
4	3
0	0
1	1
0	1
0	1
0	0
0	0
0	0
0	205
0	205
0	205
3	2
0	0
0	0
20	0
40	11
34	30
56	1
2585	384
0	384
0	0
1	0
0	0
0	0
0	153
1	153
8	16
0	2
0	2
2	0
0	53
0	53
0	0
145	173
2	172
0	136
0	45
0	0
0	306
0	93
7	392
3	124
27	332
136	14
0	14
85	0
0	19
0	19
0	14
3	26
0	26
0	23
4	69
28	5
1	5
65	32
0	0
29	10
0	0
0	0
1	1
0	1
0	1
0	145
0	5
0	11
24	9
0	9
0	9
0	145
0	50
0	8
829	31
209	484
0	0
0	0
0	0
6	7
0	3
0	2
0	3
0	0
0	0
90	4
0	4
428	0
22	0
3	5
14	167
0	0
0	0
0	0
0	5
0	44
0	49
1	0
0	0
0	0
2	2
0	1
0	1
0	1
0	1
33	0
0	0
2	0
0	0
0	1
0	1
29	23
1	151
88	151
1	0
0	0
0	0
4	0
148	357
0	0
0	0
0	0
3	32
0	32
60	16
0	0
0	0
0	0
0	5
2	2
0	4
35	5
28	0
1	28
0	30
0	27
0	19
326	56
0	0
2	0
25	20
0	0
734	0
0	2
11	9
143	53
51	0
0	0
1	1
21	124
8	129
3	117
3	0
86	118
0	7
60	22
0	22
15	12
1	12
1	177
0	177
0	178
0	178
0	0
0	4
8	16
213	23
1	0
259	0
10	0
5	0
33	0
11	150
1	7
0	7
0	7
38	0
0	0
363	292
0	7
0	0
2	7
0	10
0	4
0	3
0	10
0	4
0	0
2	2539
4814	6446
1362	2843
6	4689
1	3
0	0
0	0
0	0
19	0
0	0
0	0
56	0
1	1
1	1
1	0
18	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
1	2
13	12
0	13
51	1
0	0
0	1
0	1
11	19
0	4
0	19
0	17
33	0
40	53
0	12
1	2642
1	2642
1	0
0	0
0	0
0	0
0	0
1	1
0	20
0	20
0	20
30	21
1	1
1	0
0	1
0	1
0	1
49	4
0	4
89	88
0	84
0	2
0	2
4	12
1	116
6	116
15	0
3	11
0	0
1	0
1	8
0	21
0	12
40	29
158	0
0	0
8	0
58	0
0	0
0	0
0	0
0	0
102	0
0	0
100	13
0	13
36	0
129	85
0	0
1	0
0	2
0	2
0	2
0	1
12	2
0	2
102	27
3	23
779	0
0	4
0	1
0	0
0	8
0	5
0	8
7	6
15	6
111	0
0	7
0	7
0	18
0	109
1	0
86	51
0	51
30	1743
0	1743
0	107
62	107
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	3
1	3
0	14
0	29
1	13
11	26
0	37
32	38
32	573
14	577
2	2
0	0
0	5
0	0
0	0
53	0
0	8
90	8
0	2
0	2
0	29
0	31
0	0
226	91
171	550
0	49
1	71
0	6
6	67
0	0
17	32
0	32
384	121
0	121
26	0
14	25
0	13
14	537
0	408
0	413
1	530
9	7
0	1
14	35
0	35
0	0
0	0
0	0
0	0
30	40
0	2
0	1
7	1
0	11
0	0
0	3
0	4
891	0
12	69
6	75
0	75
3	0
0	0
0	3
0	8
0	9
0	10
2	8
0	11
1	5
0	5
35	10
0	3
3	0
22	111
0	31
1	32
1	9
9	7
0	5
0	7
0	0
0	0
0	72
47	72
0	0
0	0
2	43
11	43
16	0
1	29
9	34
0	0
1	2
0	2
0	2
3	115
0	115
2	3
0	3
0	6
0	6
0	0
0	0
516	0
0	13
0	13
63	11
9	5
34	0
520	72
0	61
87	7
0	7
13	13
1	13
6	92
6	101
0	3
3	6
0	4
6	3
102	24
0	21
3	10154
130750	10164
0	1
61	6
0	1
0	51
0	56
98	172
0	1
0	168
0	1
0	1
0	5
0	17
211	0
0	0
0	48
0	0
0	0
0	0
0	0
0	67
0	0
0	0
0	11
0	11
0	0
0	0
28	4
1	1
0	4
0	0
0	0
8	0
0	0
0	0
3	0
1	0
0	0
0	7
0	7
1138	40394
4	30436
0	23561
0	34249
0	74
0	35
0	35
0	40
22	0
0	43
0	93
0	93
0	5
0	4
0	6
0	4
0	0
0	1
120	17
0	17
15	0
3	150
7	52
7	9
0	3
0	0
0	10
0	9
105	19
4	7
1	15
3699	400
30	401
1	16
0	0
0	16
0	0
61	55
1	15
0	76
21	3
0	3
1	4
0	73
10	0
0	2
0	2
4	6
0	39
1	40
0	5
0	5
0	5
0	0
0	0
15	16
0	0
22	0
2	1
0	4
0	5
0	0
690	0
0	14
0	8
0	77
4	77
534	610
0	610
0	0
0	0
90	0
0	1
0	0
341	0
0	0
1	1
0	1
0	0
0	0
0	5
1	0
0	0
0	0
12	36
0	1
0	11
0	0
66	325
0	325
0	0
0	0
78	89
0	398
0	3
145	846
0	0
0	0
1	2
0	2
1	30
0	0
0	0
2	4
0	3
2	14
0	15
82	54
77	11
0	0
0	11
4	61
1	53
16	0
0	0
0	1
0	1
1	0
1	0
6	6
26	37
4	24
49	10
0	1
0	10
0	0
19	61
8	60
16	36
0	34
38	22
0	0
235	247
2	184
0	0
45	18
1	63
0	3
3	3
6	11
0	1
13	0
0	0
0	0
2	57
0	57
1	0
2	0
4	1
0	0
32	0
0	0
0	0
3	148
738	0
31	148
26	369
0	95
2	106
2024	133
0	133
32	0
0	6
0	2
0	2
31	45
0	36
0	106
477	106
90	190
0	3
0	1119
17	1129
0	1125
18	1119
3	3
1	3
0	0
0	108
1	0
63	16
0	16
0	6
0	3
0	2
0	0
86	38
18	3348
16	3159
0	3763
822	44
1197	1
8	0
0	0
0	2
15	2
3	0
13	450
0	5
100	250
37	578
0	0
0	0
86	35
0	35
0	0
0	0
0	0
0	0
20	3
0	0
0	0
326	56
1	12
0	8
0	14
7	4
0	3
26	1
1	1
10	0
0	0
0	375
0	0
0	0
0	1
0	0
0	0
2	1962
269	0
2	24
0	24
1	0
0	0
21	18
8	5
3	21
0	21
0	0
0	6
0	6
0	0
0	1
0	0
0	1
8	122
0	0
1	9
0	9
346	153
6	5
0	2
0	9
1	4
1	16
0	16
1	16
2	74
0	57
128	23
0	16
0	6
0	4
337	0
8267	4307
6	4306
10	34
20	0
79	0
10	23
0	23
0	0
5	4
599	311
15	6
0	4
0	2
14	23
4	17
0	0
0	5
2	6
0	1
3	1
0	1
0	0
0	0
0	19
0	19
0	19
0	13
0	4
0	9
0	5
0	5
0	13
0	9
1	0
235	159
1	0
0	1
1	84
1	419
49	432
16	6
0	6
0	0
34	1522
375	1522
0	664
0	0
44	608
3	101
97	657
12	58
0	25
0	58
7	31
25	36
0	0
0	6
106	37
1	3
5	104
0	16
0	25
0	8
372	160
18	0
0	0
12	0
0	0
0	0
267	71
0	5
10	130
0	130
11	997
0	0
79	1551
60	1697
268	1734
0	116
0	130
25	140
0	0
25	355
0	144
0	398
0	398
1	0
10	170
1	0
19	0
0	2
0	2
0	1206
0	1144
0	141
0	1157
0	1095
2	2
0	2
0	15
2	15
0	1961
533	57
3	57
2	16
0	235
60	408
5	388
0	0
0	0
0	1
19	8
0	0
3	2
0	2
0	2
0	5
24	77
0	0
5	77
0	4
0	1
0	1
0	27
1	28
13	98
12	108
0	724
0	725
12	733
0	723
0	0
0	0
0	0
1959	2768
21	2109
3	0
0	0
0	58
0	95
31	98
45	168
87	7
0	7
5	0
0	0
0	0
57	1
0	13
0	6
0	1
0	0
0	8
0	1
586	1036
0	1
0	1
155	35
0	8
0	6
0	36
0	4
0	2
0	33
0	6
0	1
1	6
0	6
0	4
0	0
54	10
0	0
0	0
62	53
0	1
46	1
0	0
27	9
0	0
0	0
0	10
76	12
2	63
12	126
23	14
1	14
1420	1
38	46
0	22
0	45
0	0
19	0
0	2
0	2
0	1
0	2
0	18
0	19
4	21
0	0
0	0
0	4
0	4
0	4
2	2
137	1977
0	1918
0	1906
0	44
0	120
0	49
0	108
0	90
0	120
4	2
0	2
2	2
0	0
0	10
96	13
0	9
0	11
0	0
0	0
1	7
0	2
2	0
11	105
1	57
172	188
77	1
1	0
0	1
3486	384
46	384
2	199
0	57
0	196
25	30
5	29
0	0
0	0
11	0
0	6
1	2
1	6
1	172
0	4
0	6
0	2
2	176
0	0
0	0
2	0
0	0
0	0
1	0
0	48
0	11
0	48
0	0
33	0
5	1
0	0
0	0
2	0
0	0
6	21
0	7
0	21
36	0
26	44
2	33
1	16
44	0
0	0
0	0
8	0
0	0
0	0
21	5
0	0
10	24
5	7
0	7
2	1
1434	0
5	17
0	5
0	0
0	0
3361	68
3	42
6	26
7	0
0	0
0	3
0	1
26	9
1	0
1	12
3	84
0	82
0	105
8	24
0	87
10	1
0	1
295	0
1	245
486	245
4	0
2	415
7	145
1	143
0	150
1	123
0	715
0	140
13	693
0	37
0	47
0	47
373	0
2	325
1	309
46	325
25	9
0	9
0	9
0	0
3	0
11	22
0	22
20	169
0	1
0	1
0	1
0	1
0	1
0	0
1	2
0	0
0	0
0	5
0	5
0	0
0	1
1	1
0	0
2	2
0	2
0	2
0	2
0	2
0	2
0	2
17	0
7	1
0	0
1	0
0	0
0	0
0	0
98	63
127	128
12	0
0	0
0	0
5	0
13	37
0	28
10	6
0	6
6	8
0	6
0	4
1	50
0	539
0	539
0	2
0	4
3	132
0	56
0	143
0	138
55	452
0	0
0	0
0	29
0	24
86	32
7	41
0	0
86	84
0	0
0	0
0	0
189	0
0	0
0	14
0	36
0	36
0	42
0	415
17	409
0	340
0	230
0	210
0	361
0	0
0	0
0	0
0	0
139	70
0	70
0	6
0	7
1	25
0	7
3	108
12	13
0	13
1	1
0	1
0	1
0	1
0	1
0	1
0	1
5	24
9	24
193	53
8	0
36	31
0	23
6	1507
0	1507
0	0
0	0
1	0
0	31
644	31
0	0
0	0
0	1
0	0
0	0
31	16
1	9
2	2
0	0
0	0
0	1
214	0
0	0
1	1
3	56
1	58
0	1
1	31
0	4
0	31
0	45
0	82
0	63
0	0
5	431
0	431
1	94
0	14
0	13
0	92
6	152
5	43
0	29
0	39
0	29
34	75
16	0
0	133
0	179
1	126
0	78
0	33
147	442
0	337
1	192
8	0
219	0
401	497
0	497
23	18
0	18
10	0
0	4
0	4
0	35
0	4
2	35
12	0
0	25
21	37
3	16
20	68
0	0
22	0
59	8
0	8
0	0
0	0
0	0
169	29
1	0
445	463
5	121
1	6
0	359
2	0
5	2
7	10
36	38
5	2
0	1
1	1
103	54
0	6
0	2
0	18
0	6
0	6
1	2
22	0
1	0
1059	1
0	4
142	39
16	3
0	2
0	69
3	59
0	55
0	33
0	45
6	38
0	181
0	56
0	77
2	89
34	168
1	0
1	97
3	113
1	70
0	69
16	25
0	6
0	0
0	6
2	36
0	37
491	298
0	297
0	1
3	0
179	10
88	0
68	80
0	29
0	0
0	7
0	3
0	0
0	0
11	98
0	0
0	17
0	2
35	8
0	6
86	0
19	23
0	22
66	0
0	68
0	1
9	104
0	0
0	0
100	19
0	6
41	0
59	0
419	0
0	0
0	1
0	1
0	0
0	2
6	14
1	134
8	134
1	134
42	137
18	31
0	11
0	30
0	46
4	27
46	39
0	39
0	22
19	0
5	0
193	0
0	1
0	2
1	3
11	12
0	13
0	13
0	2
0	0
0	2
56	3
0	3
20	141
0	0
46	789
0	54
17	4
0	332
7	135
0	331
9	316
1	323
0	0
140	285
0	0
5	231
10	227
0	21
34	326
0	214
2	11
0	11
1	0
0	54
1	54
1	0
291	3
1	3
16423	2869
4	28969
93	15628
6036	65600
0	65599
0	0
0	1
0	1
0	1
0	1
0	6
0	26
0	59
0	27
0	0
0	5
1	5
4037	0
0	0
0	81
0	81
0	5
0	3
6	5
20	10
1	11
1	13
0	13
34	31
0	1
0	31
0	3
0	5
0	5
2	0
388	77
0	77
0	0
57	0
0	1
0	0
663	453
2	453
58	0
1	16
21	16
26	0
0	0
0	0
10	6
0	6
3	1
0	0
0	0
14	0
6	1
0	0
0	0
0	0
1	58
0	28
644	58
243	7
0	7
277	0
0	18
1	12
1	18
3	172
4	5
10	2
0	0
0	0
11	15
0	0
0	0
3	2
1	0
5	6
0	103
0	103
486	178
1	4
1	5
0	4
0	4
0	0
0	1
3	3
23	216
0	216
1	162
0	199
8	0
1	0
39	1
0	1
0	0
0	0
0	0
0	0
0	1
35	1
0	3
0	1
0	3
0	0
0	0
0	0
0	0
0	0
24	0
0	0
106	31
0	34
0	3
117	40
21	40
1	5
0	0
2	0
3	11
0	11
583	1
2	0
5	0
0	0
0	0
200	34
0	34
1	6
0	14
0	2
0	2
2	12
0	2
0	19
4	19
0	90
0	119
0	92
5	94
20	4
3	189
0	182
213	2
13	4
0	4
231	0
1	182
0	170
0	19
3	20
2	47
0	41
0	558
1949	798
0	800
0	0
2	21
458	21
0	0
132	149
0	11
0	4
0	3
53	35
0	32
10	0
0	0
19	3
0	3
0	0
0	0
2	0
0	0
0	0
0	0
0	92
0	92
0	1
0	0
0	0
0	0
168	0
261	0
160	35
0	8
0	35
0	108
0	103
0	104
6	93
1	1
8	0
0	0
0	4
0	3
0	117
0	1
0	116
1	114
94	186
2	109
0	0
17	0
160	125
20	3
1	3
3	158
0	50
205	0
152	0
6	1
0	0
0	1
0	106
9	4
547	2333
37	2333
1	0
182	0
3	1
0	0
0	0
0	4
0	0
0	3
0	4
0	4
8	0
1	19
1	3
0	2
0	2
0	1
0	4
3	5
219	0
0	11
822	11
0	0
3	103
0	87
0	901
0	859
0	0
0	0
175	0
0	14
0	23
0	21
0	23
0	11
3	5
0	5
102	0
0	0
2	0
1583	202
0	0
0	0
6	0
12	19
0	6
0	19
0	19
0	19
0	0
295	0
19	13
0	13
15	54
592	376
0	345
0	0
0	0
0	0
0	0
9	4
1	0
9	16
86	16
0	0
45	0
0	13
0	52
1	15
0	52
2	113
74	113
5	75
23	41
0	22
1674	1627
1	46
0	1565
0	1540
0	1548
175	0
2	1
0	1
0	0
0	0
0	0
0	681
1	3
37	0
0	0
0	0
3	0
4	57
0	57
0	12
0	12
0	27
0	0
0	0
0	0
0	0
0	0
0	105
1	39
0	65
4	203
0	98
13	63
617	140
0	0
0	0
1	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
2	15
5	15
0	0
3	0
0	0
6	0
0	0
0	0
0	5
0	5
41	403
0	403
43	0
0	16
0	24
0	4
74	33
12510	2
77	0
0	0
34	290
0	144
41	232
0	232
52	9
0	3
21	245
0	132
0	110
0	73
1	35
0	0
0	947
21	154
10	1428
0	372
28	1321
0	2
0	0
0	2
0	48
0	137
187	1147
2	2
0	2
0	2
0	2
5	14
2	2
0	2
98	10
0	7
18	0
230	43
0	35
1	10
13	48
225	0
0	36
0	1
98	258
0	270
1143	270
4	5
1	0
62	50
0	4
0	4
3	1
1	70
140	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	36
0	0
17	81
20	8
1	8
3	0
1	8
1	33
4	0
3	3
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
24	24
0	23
0	4
39	4
0	0
0	0
0	0
0	0
0	0
0	0
19	7
0	7
80	0
1	1
0	0
62	1
0	1
0	174
2	156
0	119
1	139
0	137
0	164
1	18
119	1
1	1
0	3
16	187
0	0
0	0
0	0
0	4
0	4
0	3
0	2
163	219
9	268
0	78
3	280
0	251
0	0
0	0
40	5
0	1
0	8
0	4
0	164
0	36
0	164
26	0
0	0
2	2
0	0
114	10
1	8
0	3
3	38
1	42
0	40
1	41
0	41
0	1
5	68
551	0
0	0
15	0
0	0
0	0
205	34
0	34
0	3
0	67
0	67
0	4
108	0
48	87
4	0
0	17
0	0
0	18
0	18
5	4
5	0
0	18
0	18
29	0
7	1
23	22
10	8
0	0
0	0
0	0
0	37
1	60
0	27
0	0
0	0
0	0
0	0
0	12
0	6
0	2
0	12
0	12
91	0
1	11
14	8
0	1
7	1
136	33
0	7
2	12
0	11
0	19
0	18
1	34
0	1
0	0
5	7
0	5
2082	2
26	0
0	90
0	58
0	161
588	580
0	583
0	572
193	0
1	1
5	23
33	186
0	18
0	0
587	203
58	88
2	6
0	0
0	5
12	0
0	0
0	0
0	20
21	40
48	96
0	44
0	1
2	0
15	32
236	0
0	1
1	1
79	1
0	1
0	1
0	38
0	7
0	38
0	23
0	0
70	0
0	4
1	4
0	0
1	6
9	121
0	0
0	0
1	0
0	4
0	33
0	33
2	6
0	3
0	6
1	0
0	0
0	10
0	10
95	17
0	17
0	102
1	68
12	110
139	390
0	178
3	39
73	55
0	24
0	7
0	2
0	55
0	0
53	0
264	490
1	425
0	263
0	61
0	62
608	0
15	32
0	9
15	8
0	9
0	6
2	5
0	6
0	0
0	1
51	0
1	28
64	183
0	0
323	95
3	10
108	10
44	5
55	7
7	5
0	5
0	0
34	5
0	5
0	5
0	27
0	27
0	0
4	27
5772	40
1	29
0	2
0	161
0	12
1	10
0	22
0	3
0	9
0	18
0	156
2	153
0	51
52	60
1	0
0	1
0	0
2	0
0	0
1	12
1	8
136	56
2	9
0	16
0	35
0	27
2	2
0	8
0	36
0	49
0	0
43	30
0	30
23	15
0	15
0	0
0	0
0	0
5	0
0	0
13	0
0	0
0	0
1	0
0	43
0	50
0	51
0	50
0	38
0	38
0	38
0	38
0	39
0	38
3	195
0	195
3	1
0	1
2	4
0	8
0	8
0	1
1	0
0	49
0	49
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	8
0	8
3	2
1	3
2	4
1269	27
1	27
0	2
0	0
1	0
0	2
10	46
0	48
2	45
0	11
4	0
0	0
28	0
187	19
1	2
3	2
0	27
0	30
82	0
0	0
1	4
0	1
0	4
0	0
0	0
111	0
171	132
0	14
6	4
12	7
0	0
0	0
0	0
2	29
1	29
3	190
0	10
0	190
0	0
2	28
8	28
0	1
106	382
0	382
1	0
89	0
0	0
0	0
0	345
0	6
0	2
0	50
0	344
1	369
79	369
29	3
4	0
0	3
8	5
0	28
106	42
3	48
0	9
0	405
5	448
158	525
33	0
6	13
0	6
11	6
5	52
0	0
0	0
45	231
0	153
8	231
0	153
0	1
53	655
1	423
0	239
168	26
12	0
0	26
0	26
17	0
1	160
0	160
165	0
0	0
0	0
0	11
1	11
0	11
420	504
0	279
0	140
0	400
0	0
0	0
0	0
0	4
0	2
0	4
0	6
23	6
2	7
3	2
79	15
0	0
0	0
0	0
0	0
6	0
0	1258
5	1319
1	332
0	1258
715	0
13	27
0	27
0	0
18	0
0	7
0	5
0	5
62	7
0	12
0	2
0	0
0	0
0	0
1	2
0	0
0	2
0	0
5	7
0	6
0	24
0	5
71	27
0	9
27	9
0	5
1	4
0	4
1	0
3	23
4	8
75	91
2	13
0	75
1	16
0	75
0	4
29	0
1	19
0	25
0	25
0	1
0	1
6	9
0	2
0	11
0	1
2	0
0	0
0	0
26	52
0	0
0	98
3	0
0	1
0	0
6	76
0	0
0	1
0	0
0	0
0	0
0	0
2	2
0	2
1	43
149	0
571	95
2	12
0	22
4	0
0	307
0	295
40	13
0	13
0	0
0	0
0	2
0	0
0	0
26	8
5	0
85	100
3	100
3	2
0	2
0	2
0	2
0	2
0	2
2	16
0	7
0	2
0	0
0	6
0	52
0	19
0	1
236	0
93	55
5	111
1424	3332
1	3332
1	0
208	4
0	0
0	0
0	1
0	1
15	0
135	115
0	115
201	10759
0	10580
71	9629
428	1049
1	5
54	72
4	367
0	174
0	394
3	0
16	4
0	4
0	4
0	4
0	4
1	342
18	371
0	148
139	200
1	44
0	0
0	10
0	10
0	35
0	36
0	36
0	35
122	88
0	25
0	1
0	0
0	0
1	0
13	0
0	1
1	4
11	97
0	97
13	114
0	0
0	0
267	0
2	21
0	1
64	51
1	0
0	1
0	12
9	11
0	0
0	13
5	0
0	0
1	17
0	17
5	0
0	16
1	27
0	27
0	0
0	0
103	114
5	58
5	54
0	80
1	76
16	231
1	220
6	11
34	253
0	1
0	6
0	254
2	1
0	0
0	0
8	0
0	0
0	2
80	43
0	33
92	0
0	5
0	4
0	0
0	0
24	11
0	1
0	1
0	1
0	1
39	16
619	0
0	1
0	0
0	1
0	1
43	0
0	5
70	129
11	46210
8997	46210
90	4
1	25
111	0
1000	70
2	14
1	39
0	17
0	25
93	12
11	6
11	0
62	0
0	51
0	51
0	47
11	18
0	0
5	0
3	0
0	0
0	0
1	135
3	138
1	27
1	8
1	14
163	21
112	15
0	15
134	57
0	53
0	0
0	0
0	10
0	4
19	48
22	1
0	46
0	0
11	0
1	380
2	380
0	0
0	0
24	0
0	0
0	16
2	12
26	37
0	39
0	40
0	0
1337	0
7560	78466
0	0
0	0
0	102
58	315
0	0
0	0
0	0
18	4
0	4
0	2
1	0
27	26
0	26
8	0
0	0
0	0
0	0
0	0
0	0
3	178
0	160
0	0
75	39
0	39
0	0
0	0
0	0
0	0
0	0
0	98
0	1
2	4
0	0
0	45
0	46
0	9
96	37
0	20
0	15
0	28
0	15
0	22
0	15
0	88
1	83
2	0
0	0
0	26
22	26
2	9
0	9
3	1
0	7
0	4
0	0
25	19
2	8
178	0
4	93
2	86
2	59
0	77
0	5
204	18
38	63
0	1
0	1
0	0
0	11
0	4
0	226
0	233
1	232
161	0
0	35
59	0
24	0
0	0
129	20
0	0
0	46
3	46
0	2
0	46
125	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
6	121
2	87
0	94
139	195
0	0
0	0
0	0
0	97
0	97
1467	1
0	97
106	97
17	2
0	2
1345	2
0	0
15	13
0	286
0	15
57	402
0	402
1	8
1	8
0	13
0	0
1	11
0	2
0	0
0	7
0	6
0	10
0	0
0	10
0	0
0	4
0	4
0	22
6	59
3	54
0	92
0	177
0	203
9	186
0	0
13	0
273	0
0	12
0	0
13	2
36	57
124	187
18	0
0	3
1	28
6	30
0	65
0	3
2	67
0	67
1	67
0	38
0	33
0	37
0	37
0	60
0	0
1	0
0	3
0	3
23584	29333
