UniqueCount	AmbigCount
1045	19
3	20
0	20
2	30
0	1
0	5
0	5
6	31
0	3
0	0
18	11
0	2
0	0
0	134
0	44
0	127
0	129
0	12
0	15
0	31
0	40
0	206
0	162
0	212
0	0
0	0
0	2
0	25
0	16
17	121
8	17
23	17
0	4
487	0
2	0
1	9
0	9
0	97
13	97
23	0
0	2
660	6
0	0
1	0
16	5
0	0
0	0
0	0
309	1633
44	1635
16	4
1	0
1	3
63	0
130	13
1	13
0	16
22	51
39	0
0	1
0	8
0	8
0	1
0	1
0	0
2	62
4	42
73	77
0	4
0	4
0	0
0	0
0	256
176	595
0	572
17	550
0	2
0	0
641	0
64	71
1	31
0	26
10	26
2	4
1	22
0	1
0	1
0	0
9	108
0	0
0	17
0	2
0	0
1	3
19	14
23	0
223	0
0	5
0	0
0	1
0	0
0	0
0	5
4	13
43	17
2	2
0	15
0	0
22	0
221	7
6	212
1	233
3	6
0	5
20	54
0	0
2098	2985
0	2985
44	150
0	72
0	199
0	95
0	214
1	275
0	191
0	182
2	154
2	75
40	465
0	178
0	459
4	47
0	8
31	272
0	271
0	256
6	181
20	181
0	31
23	71
0	0
0	0
72	0
40	0
1	46
98	175
548	0
5	70
6	70
1	10
4	10
0	4
1	4
8	4
5	20
1	6
28	79
2	0
0	88
0	0
0	0
0	2
13	58
131	13
0	13
319	187
0	187
32	65
1	9
0	6
48	127
0	110
27	56
0	33
844	0
76	0
0	168
23	215
287	4
5	4
26	0
62	385
1	385
0	12
0	1
0	1
0	26
3	171
5	27
0	0
2	0
0	0
0	0
4	93
74	130
0	130
84	168
10	1
39	45
12	85
0	35
0	4
0	21
1	38
0	39
0	7
0	5
30	529
0	19
0	47
3	0
0	0
0	94
0	67
0	21
3	99
4	69
0	91
0	91
0	90
0	93
0	88
0	15
0	3
0	1
0	2
0	2
0	15
1	0
2	18
0	14
0	12
12	0
25	14
9	1
1	1
0	0
13	0
0	165
15	134
24	336
0	327
0	29
0	0
2	0
5	0
0	276
0	279
0	279
0	1
0	1
467	812
3	811
35	0
116	338
0	251
0	78
0	0
0	0
0	0
0	0
19	196
0	16
7	22
0	1
13	114
0	0
0	0
55	31
0	0
0	0
6	61
0	16
1	65
0	79
0	79
0	0
1	0
4	10
0	8
0	15
4	3
21	5
14	261
0	12
0	250
9	39
6	0
111	251
0	27
0	117
4	150
0	117
0	1
1	2
0	0
0	3
1	0
0	0
343	217
2	217
3	34
0	0
0	0
18	0
43	43
0	126
0	126
1	0
0	0
770	0
0	46
40	46
0	0
316	0
0	0
2	0
142	0
0	0
0	155
216	243
1	132
9	48
0	10
19	31
0	29
0	2
0	3
0	3
217	0
3	64
13	64
0	327
0	63
0	326
10	317
1	0
267	38
0	0
3	80
0	80
0	125
1	19
26	131
0	1
2	12
4	23
39	0
875	151
0	15
0	136
0	0
0	0
0	0
0	5
0	1
0	0
0	0
13	50
3	0
0	0
11	0
0	0
102	0
0	91
0	91
31	2
0	2
0	0
1180	0
1	30
265	1
16	16
91	19
0	0
1	1
26	0
489	572
0	0
0	0
0	13
0	7
15	25
50	33
1	33
0	267
0	249
26	267
129	0
3	3
0	3
16	80
0	56
0	78
1	0
0	55
39	138
0	0
0	4
0	2
1	23
0	19
0	4
0	4
209	6
6	0
1	2
168	86
101	86
0	704
0	811
0	31
431	2499
0	383
0	0
0	0
3	0
10	0
55	0
0	10
21	37
0	18
0	11
12	26
0	7
384	0
91	0
1	4
11	4
39	0
0	18
74	1559
0	38
0	24
0	22
125	109
1	98
1	39
9	70
4	70
0	20
0	38
0	56
0	58
1	0
3	0
0	1
0	132
0	132
0	132
5	39
1	15
2	15
28	0
10	12
13	14
24	0
1009	296
0	296
0	0
10	0
0	0
0	0
0	548
1	547
2	23
0	1
0	1
21	0
0	63
0	61
0	18
54	94
3	94
0	75
0	37
0	5
0	89
0	20
1	126
4	48
32	111
363	94
2	94
10	0
0	43
1	43
1	22
12	134
0	134
1	16
25	77
142	51
0	51
89	42
0	7
14	16
0	0
1	0
0	0
0	0
0	0
0	187
0	22
0	80
57	65
0	54
0	54
0	184
0	143
0	17
845	53
113	368
0	0
0	0
0	0
3	10
0	23
0	15
1	7
0	2
0	8
83	31
0	34
428	0
161	0
5	34
16	164
0	0
0	0
0	0
0	7
0	45
0	52
5	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
62	2
0	0
8	2
1	0
0	0
0	0
39	39
0	89
128	89
0	0
0	0
0	0
14	0
361	305
0	0
0	0
0	0
22	334
0	334
90	55
0	0
0	0
9	0
0	59
10	48
2	48
51	76
138	0
7	97
2	43
1	85
3	58
140	116
1	0
0	0
37	32
0	0
22	0
0	1
1	11
438	201
100	0
0	0
1	0
3	62
4	65
6	60
5	0
225	130
0	28
25	30
0	30
7	9
0	9
1	82
0	82
0	82
0	82
0	1
2	5
19	19
240	187
2	0
97	0
15	0
2	0
5	0
10	114
4	45
0	46
0	44
42	0
0	0
420	829
0	11
0	0
0	11
0	43
0	13
0	23
0	43
0	13
1	4
2	508
703	978
192	520
0	669
0	2
0	0
0	0
0	0
8	0
0	0
1	0
9	0
0	4
8	4
35	0
22	0
0	0
0	0
0	0
0	0
0	0
35	20
0	0
0	8
0	13
37	82
0	86
28	1
0	0
0	2
0	2
37	83
0	20
0	83
0	81
50	5
72	219
0	23
0	295
0	295
0	2
0	2
0	1
0	1
0	1
12	22
3	70
0	58
1	57
49	77
0	19
0	0
0	0
0	0
0	0
59	25
0	25
78	99
0	93
0	2
0	2
2	29
3	126
6	132
1	0
1	2
0	0
0	0
0	11
0	23
0	14
18	34
301	0
0	0
3	0
26	0
0	1
1	5
0	5
1	6
167	0
0	0
210	33
1	33
41	9
142	113
0	1
2	1
0	4
2	8
0	5
0	3
19	10
0	16
59	77
4	71
314	0
0	2
0	2
0	2
0	3
0	2
0	3
23	74
79	74
47	1
0	45
6	45
0	14
4	108
0	1
41	56
0	56
24	896
0	896
2	73
10	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1364	137
8	137
0	8
0	12
0	7
3	12
1	17
28	22
3	247
1	248
1	3
0	0
0	4
0	6
0	6
28	0
0	89
117	89
0	3
0	1
0	26
2	28
0	1
154	94
200	809
0	97
2	54
1	13
1	43
0	0
29	31
0	31
123	61
0	61
44	0
0	2
0	1
14	187
0	149
0	149
0	186
10	5
0	28
7	125
0	125
0	0
0	0
0	0
0	0
8	31
1	6
0	28
71	28
1	22
1	0
0	5
1	17
224	0
19	88
4	93
0	93
24	0
0	0
0	19
0	76
0	85
0	72
5	75
0	72
14	36
0	36
22	49
0	40
1	0
15	235
0	159
0	162
5	48
68	137
0	85
0	129
0	0
0	0
0	47
39	47
0	0
0	0
1	55
9	55
61	0
8	61
22	90
0	0
0	5
0	3
0	5
11	402
0	402
21	25
3	25
2	26
0	26
0	0
0	0
160	0
0	35
0	35
352	35
7	46
94	2
252	97
0	67
43	11
0	11
34	23
0	23
11	101
7	110
0	12
0	14
0	2
5	17
81	127
0	111
15	1858
14205	1861
0	13
15	26
12	2
0	90
0	104
21	235
0	6
0	213
0	13
0	13
0	43
0	80
98	0
0	0
1	14
0	0
0	0
0	0
0	0
0	43
0	0
0	0
0	29
0	29
0	1
0	1
11	11
5	5
0	11
0	0
0	0
29	2
0	2
0	0
0	0
0	0
2	1
0	7
0	7
454	15890
1	12499
1	10152
0	13350
2	202
0	182
0	182
0	21
42	0
0	35
13	104
0	100
0	33
0	16
11	34
0	15
1	0
0	1
87	40
0	40
101	0
0	119
34	47
13	58
0	45
0	0
0	5
0	28
53	33
2	23
2	39
289	51
12	50
2	1
1	2
0	1
1	0
114	105
8	36
2	65
11	4
0	13
12	12
0	63
21	0
0	3
0	5
1	5
0	49
1	51
6	26
0	26
0	24
0	0
0	0
89	82
0	0
23	0
2	11
0	8
0	5
8	0
409	0
0	21
0	14
2	91
9	91
349	419
0	419
0	0
0	0
7	0
0	9
0	1
331	2
3	2
23	17
2	17
0	0
0	11
0	12
2	0
0	0
0	0
11	36
1	19
0	30
2	0
28	157
0	157
0	5
0	5
87	135
0	387
2	43
101	660
0	0
0	0
1	10
0	10
7	71
0	0
0	0
4	33
0	28
1	30
1	34
53	151
49	27
0	5
1	27
0	26
0	22
31	0
0	0
0	0
0	1
0	0
2	0
2	2
46	100
6	21
12	77
1	3
1	77
0	0
1	9
9	9
9	30
0	30
15	17
1	0
99	137
2	107
1	0
24	14
3	35
0	1
1	1
0	21
0	1
59	0
0	0
0	0
0	19
0	19
2	3
1	24
57	133
0	4
20	4
0	0
1	0
7	270
141	0
67	270
7	133
0	48
9	53
2706	898
3	898
44	0
2	16
0	0
0	1
92	115
0	100
2	234
947	234
178	409
0	86
0	830
10	855
2	845
62	828
1	2
0	3
1	1
4	103
17	0
46	70
0	70
0	30
1	5
0	6
1	0
24	21
13	1393
2	1317
0	1563
172	96
232	0
3	0
1	0
0	6
4	6
9	0
15	405
0	163
91	718
56	1014
0	0
0	0
65	239
0	239
0	0
0	0
0	0
0	0
30	11
0	1
0	1
94	128
2	7
3	13
0	14
8	14
0	2
23	4
1	4
11	10
0	10
0	135
0	0
0	0
0	0
0	0
0	0
1	600
379	0
5	66
0	66
0	0
0	0
29	25
7	4
15	92
0	90
2	0
3	15
0	15
0	0
0	0
0	0
0	0
5	30
0	0
0	21
4	21
698	463
14	31
2	42
0	80
1	29
5	137
0	137
0	137
0	73
0	37
342	233
3	141
0	5
0	6
326	0
4537	2170
1	2168
106	228
72	0
152	0
53	161
0	161
0	0
4	20
216	209
16	12
0	6
0	6
5	1
0	0
0	0
0	18
8	19
0	17
46	23
0	23
0	0
0	0
0	23
0	23
0	23
0	12
0	3
0	8
0	6
0	4
0	15
0	7
4	0
87	61
0	0
0	0
0	96
34	448
30	477
68	20
0	17
1	0
18	563
170	563
0	224
0	0
17	236
1	51
20	249
14	92
1	59
0	90
0	9
1	61
0	3
0	14
84	59
3	35
8	95
0	272
0	205
0	111
1062	734
73	5
3	5
1	4
2	0
0	1
105	32
0	14
13	262
0	262
0	63
0	0
1	97
4	101
13	103
0	297
0	355
44	369
0	0
23	170
0	126
0	221
0	221
2	0
9	122
1	0
18	0
0	4
1	4
0	206
0	197
1	38
0	173
0	164
13	7
0	7
0	5
1	5
0	600
122	21
0	21
1	28
1	336
51	375
17	360
0	0
0	0
0	1
55	17
0	0
11	36
0	35
0	35
6	6
9	82
0	19
9	84
0	26
2	6
0	3
0	64
0	68
39	84
45	119
0	877
0	881
6	904
0	864
0	0
0	0
8	0
434	562
6	404
5	5
0	0
0	3
0	8
4	9
113	282
237	19
0	19
20	0
0	0
0	0
67	10
0	21
0	9
0	2
0	2
0	12
0	19
329	717
1	12
0	12
115	62
0	15
0	14
0	74
0	13
0	10
0	64
0	5
0	0
1	4
0	5
0	2
0	0
75	55
1	2
0	2
113	74
1	3
54	3
0	0
32	18
0	0
0	1
0	58
65	73
2	24
5	49
26	133
7	131
3610	8
63	363
0	100
0	362
0	0
17	0
0	12
0	12
0	10
0	12
0	32
0	37
4	40
0	1
0	0
0	0
0	0
0	0
2	4
44	676
0	649
0	644
0	57
0	91
0	55
0	84
0	64
0	85
19	25
0	30
0	9
0	2
1	27
33	34
0	10
1	19
0	1
0	2
0	25
3	8
10	0
5	67
6	38
287	191
48	15
0	12
0	6
2364	380
33	380
1	423
1	196
0	401
22	35
8	102
0	6
0	6
67	0
0	27
0	20
0	25
12	241
0	13
0	39
0	16
14	257
0	0
0	0
0	1
0	0
0	10
0	19
2	146
1	62
0	146
0	0
18	3
0	0
0	12
13	12
2	0
1	0
14	25
0	5
0	25
9	0
14	35
0	27
0	12
69	0
0	0
0	0
0	0
2	1
0	1
99	10
2	0
2	2
14	28
0	28
0	0
2999	1
0	1
0	0
1	0
0	0
6495	628
3	186
63	439
7	0
0	0
2	28
0	5
10	31
30	0
1	11
0	43
0	43
0	94
8	56
0	58
31	35
0	35
203	0
3	99
122	99
2	0
2	205
5	50
0	49
0	51
0	46
0	137
0	31
6	133
0	55
1	68
0	68
436	0
0	89
0	78
17	89
70	75
0	81
0	79
4	2
2	0
11	9
0	9
33	143
0	3
0	5
0	5
0	5
0	5
0	1
1	3
1	0
1	0
0	4
0	4
0	0
0	0
0	0
0	0
11	5
0	4
0	4
0	4
0	4
0	4
0	5
9	0
8	0
0	0
5	6
0	0
0	0
0	0
45	281
348	360
6	0
0	0
0	0
38	0
7	48
0	26
9	43
2	26
13	56
0	44
0	48
3	196
0	836
3	836
0	16
0	35
6	152
0	54
0	166
1	160
6	202
0	0
0	0
0	13
0	11
184	34
4	31
0	15
60	66
0	1
0	1
0	1
84	0
0	0
1	11
0	49
0	50
0	31
0	204
9	203
0	164
0	116
0	117
0	176
0	0
0	0
0	2
0	2
144	155
0	155
0	12
0	11
1	32
0	13
1	219
8	22
0	22
0	5
0	5
1	5
0	5
0	5
0	5
0	5
7	24
2	24
93	42
100	0
12	17
0	12
0	122
0	122
2	1
0	0
2	1
0	162
1235	162
0	0
14	0
0	0
0	0
0	0
11	7
1	3
4	1
0	0
0	0
0	0
219	3
0	3
1	1
3	113
3	113
0	16
11	58
0	13
0	58
0	83
0	109
0	85
0	0
30	426
0	426
1	34
0	13
0	11
0	30
7	187
0	91
0	71
0	89
1	71
11	36
4	0
0	180
0	183
0	165
0	116
0	47
79	409
1	265
4	217
3	0
128	0
627	889
1	889
11	19
0	19
3	0
0	13
0	13
0	41
0	14
3	41
14	0
0	19
9	20
2	4
13	35
0	1
22	0
207	36
0	36
0	0
0	0
0	0
78	13
2	0
870	5291
20	290
5	129
0	5098
2	19
4	2
5	13
27	51
34	17
0	8
1	9
295	775
0	121
2	41
1	57
0	9
0	9
0	6
127	0
1	2
256	0
0	18
147	39
19	3
0	3
0	26
2	25
0	19
0	13
0	16
6	12
0	48
0	26
0	34
0	37
3	47
0	0
1	22
0	23
0	15
0	28
15	72
0	8
0	0
0	9
4	36
0	36
353	240
0	240
0	24
2	0
237	24
108	0
36	222
1	157
0	10
0	44
3	38
0	0
0	0
9	112
2	0
0	21
0	3
20	13
0	11
265	1
31	30
0	30
21	0
3	87
1	4
21	164
0	0
0	0
40	25
0	15
20	0
38	1
412	0
0	0
0	0
0	0
0	2
1	20
1	14
22	77
6	77
18	205
59	207
15	96
0	71
0	89
0	70
7	42
118	280
0	281
0	177
39	0
3	0
67	0
0	0
0	0
0	0
14	66
0	67
4	67
0	12
0	1
0	12
51	21
0	21
22	76
0	0
6	192
0	63
5	6
0	534
1	166
0	533
14	500
2	491
0	0
379	818
0	5
11	298
10	280
0	27
21	460
0	388
29	108
0	108
7	0
0	76
6	76
1	0
172	20
1	19
31284	14145
1	15343
125	11465
2543	35704
0	35704
1	2
0	2
0	2
0	2
0	1
0	3
0	59
2	75
0	59
0	0
0	27
18	27
2531	1
0	0
0	144
1	144
0	10
0	8
10	10
44	15
2	9
3	19
2	18
56	119
0	14
3	113
0	7
0	9
0	8
1	1
298	222
1	222
0	0
213	0
0	1
0	1
313	508
2	508
23	0
0	48
48	48
62	0
0	0
0	0
67	67
1	67
6	1
0	0
0	0
30	2
44	1
0	0
0	48
0	4
0	137
0	76
483	140
503	42
0	41
65	0
0	54
0	41
4	54
1	98
3	14
22	9
0	0
3	1
1	1
0	0
0	0
5	8
1	1
79	56
0	85
0	84
482	532
2	12
0	15
0	14
0	15
0	13
13	19
61	36
15	107
0	107
0	88
0	97
28	0
0	0
16	3
0	3
0	1
0	1
0	1
0	0
1	15
58	15
8	48
0	7
0	46
0	0
0	0
1	0
0	0
0	6
48	6
0	0
28	38
3	46
0	1
133	229
39	229
1	16
0	1
2	1
6	12
0	12
174	0
1	0
1	0
0	0
3	0
398	101
2	101
3	16
0	50
0	7
0	1
0	46
0	3
0	179
60	179
0	32
0	39
0	41
18	28
9	3
2	380
0	363
97	1
13	14
0	14
606	4
2	595
0	580
0	8
1	8
3	22
0	20
1	304
895	438
0	437
0	2
1	17
387	17
3	0
125	214
0	34
0	24
0	18
14	28
0	18
107	6
0	6
23	4
0	4
0	0
0	0
2	0
0	0
0	0
0	0
0	50
0	50
0	2
0	0
0	0
0	0
178	0
615	0
114	276
0	61
0	275
6	177
1	162
4	155
1	82
1	3
15	0
0	5
0	7
0	5
0	57
0	17
0	55
5	49
65	175
3	89
7	0
87	0
91	93
43	8
1	8
0	296
0	170
268	0
93	0
4	17
0	2
24	17
0	40
3	2
87	539
7	538
0	0
43	0
0	0
3	0
0	0
0	12
0	3
0	13
0	16
0	16
6	0
5	51
3	42
0	9
0	38
0	14
15	81
17	83
99	0
0	48
971	48
0	0
6	260
0	244
0	601
0	542
0	0
0	0
54	0
0	4
0	13
0	11
0	13
0	32
9	13
0	12
81	0
0	0
0	0
94	124
0	0
0	0
14	2
16	39
0	20
0	39
0	39
0	39
1	1
198	1
17	26
0	26
6	46
333	240
0	232
0	0
0	0
0	0
2	0
0	2
2	0
8	26
90	26
0	1
90	0
0	5
0	92
0	5
0	91
2	249
66	252
7	85
84	301
0	221
1368	6823
21	364
0	6817
0	6679
0	6721
60	0
18	5
0	5
0	0
0	0
0	0
0	188
2	8
74	0
0	0
0	10
5	10
12	108
0	108
3	33
6	33
0	74
0	0
0	0
0	0
0	0
0	0
0	31
0	13
0	16
2	52
0	23
10	146
349	440
0	0
0	0
6	10
0	2
0	9
0	1
2	1
0	0
0	0
3	0
8	11
3	11
0	0
12	19
0	0
72	2
0	2
0	1
0	13
0	13
20	209
0	209
170	0
0	30
2	39
0	15
61	72
6522	2
142	1
0	1
345	157
2	58
14	123
0	123
382	22
0	15
3	127
0	67
0	50
0	55
0	37
1	0
0	270
5	79
0	423
0	146
3	406
0	2
0	0
0	2
0	465
0	563
18	672
14	68
10	68
0	11
0	11
9	26
23	40
0	28
47	62
0	62
7	0
503	258
2	195
6	64
33	276
432	0
0	156
1	55
52	323
0	552
685	552
20	11
9	0
31	52
1	3
0	3
0	25
1	231
524	256
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	151
0	151
0	0
22	116
16	80
0	81
5	6
0	73
4	49
25	0
5	11
0	0
0	11
0	1
2	4
0	3
0	1
0	0
0	0
0	1
0	2
0	2
12	7
0	6
1	12
18	12
0	0
0	0
0	1
0	0
0	0
0	0
40	42
0	42
148	0
2	3
0	7
18	18
0	18
0	336
0	325
0	293
6	303
0	306
2	289
0	28
249	17
0	17
0	4
17	158
0	0
0	0
0	0
0	3
0	3
0	3
0	1
84	142
4	126
0	39
0	131
0	116
0	0
0	0
11	4
0	2
2	50
2	19
0	282
0	194
0	290
58	8
0	1
12	2
0	0
48	47
1	35
0	28
7	59
3	46
0	33
1	33
0	32
1	11
17	45
513	0
0	0
71	15
0	12
0	3
43	233
2	233
1	1
0	172
0	172
0	3
235	1
21	91
3	0
0	34
0	4
0	35
0	35
8	5
1	0
5	20
0	20
65	0
0	6
27	40
21	98
0	1
0	1
0	0
0	24
4	243
0	232
0	0
0	0
0	0
0	0
0	3
0	2
0	1
0	3
0	3
51	0
0	22
12	17
1	9
50	9
148	339
0	105
25	170
0	162
0	274
1	242
2	371
1	5
3	1
7	53
2	51
1125	0
79	0
0	224
4	161
0	443
677	1087
0	1093
0	1064
176	0
2	0
1	49
23	194
0	45
1	0
862	160
58	94
5	4
0	2
3	15
8	0
2	0
0	0
0	35
44	69
105	587
2	345
16	15
6	1
12	89
191	0
28	91
14	5
483	91
0	2
0	2
0	49
0	18
8	50
0	30
0	0
33	0
3	15
13	15
2	0
2	33
16	106
0	0
0	0
3	0
0	6
0	17
1	17
36	103
4	32
1	103
2	0
1	0
9	40
0	40
135	212
3	212
0	69
0	34
16	73
14	38
0	15
5	119
48	163
0	74
0	26
0	17
0	156
0	2
73	1
143	461
0	398
1	284
0	92
0	81
485	0
13	55
0	17
23	27
0	28
0	16
0	15
0	16
0	0
0	0
102	0
0	41
14	65
0	2
308	146
0	46
336	42
57	3
117	28
12	68
0	68
1	0
48	62
0	61
3	62
2	36
1	39
0	7
3	40
2506	15
1	15
5	1
1	104
0	35
0	20
0	28
0	6
0	17
0	38
0	99
1	81
0	24
31	32
4	0
0	0
0	0
0	0
0	0
11	99
3	82
245	678
13	195
0	323
0	265
2	208
36	56
2	85
0	523
0	580
3	6
8	106
0	106
61	17
0	17
0	1
0	0
0	1
0	0
0	0
9	0
1	0
0	0
0	0
0	68
0	62
0	64
0	59
0	40
0	46
0	49
0	40
0	47
0	40
1	275
0	275
3	0
0	0
3	2
0	2
0	2
0	3
0	1
0	8
0	7
0	8
0	1
0	0
1	0
0	1
0	1
0	1
0	1
0	0
0	0
42	24
0	24
10	6
4	7
14	9
963	127
4	127
1	5
2	2
0	2
0	5
2	25
0	26
1	23
0	7
8	15
5	15
20	0
101	153
8	9
3	13
0	179
5	190
219	0
0	0
2	35
0	7
0	34
0	0
0	0
115	0
173	206
3	24
16	11
29	22
0	0
0	0
0	0
4	237
5	237
0	193
0	124
0	193
3	1
0	6
2	6
0	0
30	126
0	126
1	0
312	0
0	0
0	0
0	234
0	3
0	10
0	61
0	232
8	370
103	370
13	13
1	0
1	3
17	9
0	21
24	34
3	42
0	16
0	88
2	108
33	117
40	0
18	26
0	21
19	21
16	61
0	0
0	0
23	257
0	247
7	257
0	247
3	0
31	599
2	87
0	517
56	250
61	2
0	251
0	251
13	0
19	170
0	170
294	0
0	1
0	1
2	15
0	13
0	15
169	234
1	139
0	79
1	168
0	0
0	0
0	0
0	67
0	63
1	68
4	81
50	84
3	73
2	12
53	95
0	0
0	0
0	0
0	0
2	0
0	1341
11	1370
2	483
2	1341
895	0
11	20
0	20
0	0
3	0
0	27
0	16
1	19
110	27
0	12
0	5
0	0
0	3
1	1
4	19
0	1
0	19
1	0
9	22
0	16
4	68
0	29
36	66
1	47
8	17
1	16
1	8
1	8
1	5
3	16
1	17
132	729
4	16
0	638
2	102
1	633
0	13
197	0
3	79
0	91
0	95
0	1
0	0
7	22
0	5
7	27
1	1
0	2
1	0
0	2
2	15
0	0
0	32
0	0
1	3
0	2
27	295
0	0
0	2
0	0
0	0
0	0
0	0
1	3
2	5
5	75
431	0
518	1463
2	93
0	317
10	17
0	2131
0	2031
47	132
0	132
0	0
0	0
0	0
0	0
0	0
41	6
4	0
17	66
4	66
0	0
0	15
0	15
0	13
0	13
0	14
0	8
0	5
0	3
0	0
1	23
0	57
1	34
0	7
23	0
37	85
7	133
730	1500
0	1500
0	3
164	1
3	2
0	2
0	0
0	0
56	0
63	65
0	65
27	3036
0	2953
28	2655
224	519
1	6
6	143
28	532
0	349
0	592
7	1
0	5
0	6
0	5
0	6
0	6
10	240
23	295
0	152
128	252
0	103
0	1
0	13
0	13
0	46
0	52
0	53
0	46
84	92
0	33
1	4
2	0
1	1
1	1
236	1
0	14
0	16
12	161
0	161
17	140
12	0
0	0
538	0
1	61
1	0
120	118
1	4
0	1
0	54
67	54
5	8
1	16
19	11
0	3
0	4
0	4
3	0
0	43
3	74
0	73
0	2
0	2
74	226
7	62
9	171
0	166
2	160
6	175
1	166
3	9
35	337
0	7
0	37
3	338
4	4
0	0
0	0
59	0
0	3
1	11
42	64
0	44
324	0
1	12
0	13
0	0
0	0
10	29
0	16
0	16
0	17
0	16
34	88
1225	0
0	14
0	3
0	29
0	24
30	0
0	12
99	172
3	18435
3720	18436
12	2
1	6
69	0
637	356
5	71
8	170
0	115
0	9
307	17
5	0
21	0
42	0
0	57
0	56
1	69
8	23
0	0
4	0
2	0
0	0
2	0
0	68
7	152
19	114
3	5
1	4
131	21
62	74
0	74
221	44
3	40
0	0
0	0
0	21
2	9
1	41
35	6
0	40
1	0
25	0
1	200
0	200
0	0
0	0
33	0
0	15
0	82
4	83
83	277
0	278
0	292
0	1
216	0
327	4412
0	0
0	0
0	98
137	456
4	0
0	0
0	0
20	7
0	7
0	5
6	0
188	161
1	161
65	0
0	0
0	0
0	0
0	0
0	1
5	224
0	216
1	0
5	8
0	8
0	0
0	0
0	0
0	0
0	1
0	108
0	0
0	15
0	0
0	59
0	63
0	57
66	147
0	83
0	20
1	40
0	26
0	40
0	25
0	93
4	80
13	4
0	0
0	41
15	41
8	31
0	31
0	0
0	2
0	2
0	0
57	63
5	7
155	0
1	100
0	126
4	76
0	71
0	32
91	24
26	45
0	1
3	1
0	0
0	9
0	5
9	122
0	130
1	130
41	0
5	93
36	4
120	0
0	1
246	117
0	5
0	93
4	94
0	7
0	94
76	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	29
0	20
0	20
55	87
0	0
0	0
0	0
0	209
0	209
1526	0
0	115
83	115
44	9
0	9
484	0
1	0
22	32
0	141
0	13
39	179
0	179
12	20
11	20
0	25
0	1
0	20
0	4
0	0
1	19
0	19
0	44
0	5
0	44
0	0
12	80
1	80
0	38
4	80
8	69
0	38
0	118
0	145
3	142
0	0
61	0
932	0
7	37
1	0
0	0
2	7
179	176
32	0
0	17
9	37
3	39
0	101
1	11
2	108
0	108
5	107
0	70
0	42
3	61
0	57
0	80
1	0
2	0
0	0
0	0
11559	19524
1	19526
9	7579
0	2
1	3
4	13
0	0
0	0
2	10
0	3
0	0
0	6
0	10
0	1
