UniqueCount	AmbigCount
0	10
0	11
0	2
0	3
0	3
0	11
0	0
0	0
2	1
0	0
0	0
0	39
0	9
0	37
0	35
0	2
0	7
1	9
0	7
0	28
0	23
0	29
0	0
0	0
0	0
0	8
0	6
8	36
1	5
6	5
0	4
52	0
0	0
0	2
0	2
0	28
2	28
4	0
0	1
68	6
0	0
0	2
8	2
0	0
0	0
0	0
44	166
17	167
7	5
0	2
0	7
3	0
18	0
1	0
0	6
4	11
8	0
0	0
0	5
0	5
0	0
0	0
0	0
0	14
2	9
13	17
1	2
0	2
0	0
0	0
1	40
35	97
0	93
8	89
0	0
0	0
87	0
7	8
0	5
0	4
9	15
0	0
0	15
0	0
0	0
0	4
4	51
0	0
0	8
0	0
0	0
1	1
18	12
11	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
5	4
0	0
0	4
0	0
7	0
44	1
5	92
0	103
1	2
0	2
7	15
0	0
140	152
0	152
23	41
0	10
0	32
0	13
0	35
0	64
0	47
0	50
0	38
0	25
6	104
0	42
0	103
0	10
0	4
10	87
0	87
0	82
1	12
1	12
0	5
11	17
0	0
0	0
38	0
2	0
2	20
25	74
128	0
1	4
1	4
0	1
1	1
0	0
0	0
0	0
1	4
0	2
6	18
0	0
0	45
0	0
0	0
0	1
1	21
48	8
0	8
126	45
0	45
3	12
0	3
0	0
4	10
0	8
0	30
0	7
265	0
1	0
0	70
19	85
11	1
0	1
12	0
5	45
0	45
0	2
0	0
0	0
1	7
4	12
1	7
0	0
3	0
0	0
0	0
1	31
27	38
0	38
25	31
2	1
4	7
3	15
0	10
0	1
0	9
0	14
0	14
0	8
1	3
6	142
0	6
0	15
0	0
1	2
0	54
0	38
0	12
2	51
1	32
0	50
0	48
0	53
0	49
0	48
0	11
0	0
0	0
0	0
0	0
0	11
0	0
3	7
0	7
0	4
1	0
12	7
7	0
4	0
0	1
1	1
0	21
2	17
5	37
0	37
0	5
0	0
1	1
1	0
0	149
0	153
0	153
0	0
0	0
59	86
0	86
34	0
10	29
1	21
0	8
0	0
0	0
0	0
0	0
2	69
0	6
2	7
0	0
5	48
0	0
0	0
13	15
0	0
0	0
2	25
0	5
0	25
0	12
0	12
0	1
0	1
1	3
0	1
0	5
0	0
2	1
9	98
0	5
0	94
6	9
0	0
19	89
0	17
0	55
1	36
0	57
0	2
0	0
0	1
0	2
0	0
0	0
43	39
1	39
3	4
0	0
0	0
18	0
22	9
0	27
0	27
0	0
0	0
255	0
0	4
3	4
0	0
170	0
0	0
0	2
23	0
0	0
0	17
18	33
0	23
0	7
0	2
1	7
0	6
0	0
0	0
0	0
27	0
0	8
0	8
0	79
0	9
0	79
0	78
0	0
72	6
0	0
1	13
0	13
0	32
0	6
5	32
0	1
3	8
3	14
6	0
134	19
0	4
0	15
0	0
0	0
0	0
0	1
0	0
0	0
0	1
1	7
0	0
0	0
1	0
0	0
14	0
0	113
0	113
16	1
0	1
0	0
427	0
0	14
14	0
8	9
62	9
0	0
0	0
7	0
166	196
0	0
0	0
0	4
0	0
1	6
5	3
0	3
0	57
0	52
10	57
34	0
2	0
0	0
0	10
0	7
0	9
0	0
0	17
7	33
0	0
0	2
0	2
1	7
0	5
0	2
0	2
44	2
4	0
1	0
67	17
43	17
0	127
0	142
0	4
47	404
0	72
0	0
0	0
0	0
3	0
26	0
0	2
2	17
0	12
0	5
5	8
0	6
120	0
46	0
0	0
0	0
6	0
1	5
24	1000
0	10
0	9
0	7
7	7
0	7
0	0
0	8
0	8
0	2
0	4
0	8
0	8
0	1
0	0
0	0
0	48
0	48
0	48
1	6
1	8
0	8
6	0
1	0
4	0
3	0
103	32
0	32
0	0
0	0
0	0
0	0
0	280
0	277
1	4
0	1
0	1
4	0
1	14
0	14
1	7
26	35
0	35
0	31
0	15
1	0
0	13
0	3
1	13
1	8
11	14
86	34
0	34
1	0
0	10
0	10
0	4
3	49
0	49
0	3
5	11
29	12
0	12
26	9
0	2
5	1
0	0
0	0
0	0
0	0
0	0
0	100
1	5
0	49
33	41
1	34
0	34
1	99
0	91
0	1
43	7
3	26
0	0
0	0
0	0
1	1
0	24
0	17
1	10
0	1
0	4
36	27
0	30
57	0
39	0
2	9
8	62
0	0
0	0
0	0
0	7
0	13
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	2
0	1
0	1
0	0
0	0
0	0
9	22
0	12
31	12
0	0
0	0
0	0
0	0
89	160
0	0
0	0
0	0
12	171
0	171
15	10
1	0
0	0
5	0
0	15
1	13
0	14
10	21
28	0
0	16
0	8
0	15
1	13
15	22
0	0
0	0
7	10
0	0
7	0
0	0
1	8
144	56
28	0
0	0
0	0
1	6
1	6
1	6
1	0
43	42
0	9
3	13
0	13
3	1
0	1
2	19
0	19
0	19
0	19
0	0
0	0
2	7
49	44
1	0
20	0
4	0
2	0
0	0
5	42
1	12
0	12
0	12
7	0
0	0
222	349
0	2
0	0
0	2
0	14
0	4
0	7
0	14
0	4
0	0
0	54
68	92
13	44
0	59
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
4	3
17	0
5	1
0	0
0	0
0	0
0	0
0	0
6	9
0	1
0	4
0	0
3	16
0	16
11	0
0	0
0	0
0	0
5	5
0	1
0	5
0	5
23	2
30	94
0	6
0	35
0	35
0	1
0	1
0	0
0	0
0	0
7	14
0	17
0	14
0	14
7	18
0	3
0	1
0	0
0	1
0	1
10	22
0	22
45	84
0	84
0	0
0	0
0	6
1	43
1	44
1	0
0	0
0	0
0	0
0	1
0	3
0	2
4	4
99	0
0	0
1	0
9	0
0	1
0	5
0	5
0	5
18	0
1	0
31	5
0	5
12	3
26	39
0	0
0	0
0	3
1	4
0	2
0	1
8	4
0	5
8	21
0	20
80	0
0	0
0	0
0	0
0	0
0	0
0	0
8	30
33	30
9	0
1	26
4	26
0	0
0	13
0	0
4	5
0	5
5	146
0	146
0	31
4	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	9
0	9
0	5
0	8
0	3
1	4
0	8
23	10
1	108
0	107
0	1
0	0
0	1
0	1
0	1
1	0
0	19
19	19
0	0
0	0
0	2
0	2
0	0
15	13
24	85
0	11
1	26
0	11
0	15
0	0
2	2
0	2
21	14
0	14
9	0
0	0
0	0
0	19
0	14
0	15
0	18
0	1
0	0
2	23
0	22
0	0
0	0
0	0
0	0
4	8
0	3
2	9
23	9
0	12
0	0
0	3
1	10
73	0
8	15
3	17
0	17
2	0
0	0
0	13
0	71
0	77
0	69
1	70
0	72
4	21
0	21
0	26
0	23
2	0
2	81
0	54
0	55
1	7
6	29
0	21
0	27
0	0
0	0
0	9
5	9
0	1
0	1
1	106
14	106
22	0
8	21
10	31
0	0
0	10
2	8
0	10
3	76
0	76
2	9
1	9
3	6
0	6
0	0
0	0
20	0
0	14
0	14
94	10
0	5
37	1
54	21
0	18
6	3
0	3
4	3
1	3
1	12
0	14
0	0
0	0
0	0
2	7
10	60
0	53
3	157
1437	158
0	2
0	5
2	0
0	12
0	14
2	27
1	2
0	23
0	2
0	2
0	6
0	13
17	0
0	0
0	9
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	5
0	5
0	1
0	1
4	6
4	1
0	6
0	1
0	1
7	2
0	2
0	0
0	0
0	0
0	1
0	0
0	0
49	1317
0	1009
0	816
0	1127
2	143
0	135
0	133
0	8
12	0
0	4
3	37
0	33
0	18
0	5
8	18
0	5
0	0
0	0
13	4
0	4
28	0
1	54
11	17
6	21
0	21
0	0
0	0
0	2
12	2
2	6
1	11
24	3
1	3
0	3
1	0
0	3
0	0
26	36
4	15
2	29
12	0
0	2
3	8
1	29
8	0
0	1
0	1
2	0
0	25
0	25
4	22
0	22
0	17
0	0
0	0
36	24
0	0
13	0
0	0
0	0
0	1
2	0
41	0
0	7
0	3
2	39
6	39
36	39
0	39
0	0
0	0
0	0
0	3
0	1
132	0
1	0
6	8
3	8
0	0
0	3
1	4
0	0
0	0
0	0
3	11
0	8
0	10
1	0
3	27
1	27
0	8
0	8
15	43
0	185
2	17
86	362
0	0
0	0
0	1
0	1
2	24
0	0
0	0
0	8
0	6
1	4
0	5
5	36
12	29
0	6
0	29
2	1
0	1
27	0
0	0
0	0
0	0
0	0
0	0
0	0
8	27
1	7
4	125
2	13
2	125
0	0
0	1
1	1
1	0
0	0
2	0
0	0
9	20
1	19
0	0
1	0
0	1
0	4
0	4
1	7
0	0
21	0
0	0
0	0
0	3
0	3
0	4
2	10
15	50
0	2
3	2
0	0
0	0
1	117
37	0
25	117
1	71
0	35
1	18
362	142
0	142
5	0
0	3
0	0
0	0
32	25
0	21
0	19
137	19
52	110
0	25
0	120
0	123
0	121
25	120
0	1
0	1
0	1
1	47
0	0
3	27
0	27
0	10
0	2
0	2
0	0
5	0
1	102
1	99
0	118
23	20
18	0
1	0
0	0
0	4
1	4
6	0
4	54
0	62
9	257
19	301
0	0
0	0
17	74
0	74
0	0
0	0
0	0
0	0
3	5
0	2
0	2
32	31
1	6
0	8
0	10
8	9
0	2
9	0
1	0
0	4
0	4
0	71
0	0
0	0
0	0
0	0
0	0
0	45
135	0
3	25
0	25
0	0
0	0
8	7
1	2
6	36
0	36
26	0
0	0
1	0
0	0
0	0
0	0
0	0
2	19
0	3
0	3
0	3
97	66
4	8
0	10
0	58
0	24
4	75
0	75
0	75
0	7
0	3
130	171
7	109
0	2
0	2
30	0
353	168
1	168
85	116
12	0
38	0
18	83
0	83
0	0
0	7
21	19
5	4
0	1
0	3
0	0
0	0
0	0
0	6
3	8
0	5
10	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
1	35
27	204
8	206
23	12
0	9
0	0
3	50
21	50
0	19
0	0
2	38
0	7
0	43
0	24
0	16
0	24
0	1
0	9
0	0
0	1
9	9
0	20
0	13
0	110
0	95
0	81
420	328
27	4
2	4
0	0
0	0
0	0
15	7
0	2
4	57
0	57
0	8
0	0
1	7
1	9
4	8
0	72
0	83
14	84
0	0
4	18
0	17
0	46
0	46
0	0
9	59
0	0
7	0
0	1
0	1
0	33
0	33
1	9
0	29
0	29
3	7
0	7
0	0
0	0
0	45
20	3
1	3
0	8
0	116
9	121
7	119
0	0
0	0
0	0
19	5
0	0
8	21
0	26
0	26
0	0
3	18
0	7
1	18
0	15
1	3
0	2
0	21
0	24
24	49
12	55
0	199
0	205
1	208
0	197
0	0
0	0
15	0
57	103
1	34
1	1
0	0
0	0
0	1
0	1
52	57
28	2
0	2
3	0
0	0
1	0
13	2
0	7
0	2
0	0
0	2
0	2
0	5
103	326
0	1
2	1
13	11
0	3
0	3
0	7
0	1
0	0
0	5
0	1
0	0
0	1
0	1
0	1
0	0
30	18
1	0
0	1
15	8
0	2
11	2
0	0
9	7
0	0
0	0
0	23
26	26
0	7
0	18
9	81
1	79
762	0
3	11
0	3
0	11
0	0
7	0
0	2
0	2
0	2
0	2
0	2
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	1
3	67
0	65
0	65
0	4
0	7
0	3
0	4
0	4
0	7
3	15
3	17
1	10
0	2
2	13
8	23
3	6
1	14
0	2
0	0
0	11
1	9
3	0
0	6
5	5
79	27
11	6
0	5
0	1
239	22
2	22
0	81
0	33
0	76
3	15
1	36
0	0
0	0
14	0
0	9
0	4
0	7
1	71
0	5
0	10
0	3
5	71
0	0
0	0
1	0
0	0
0	0
0	1
0	100
0	59
0	100
0	0
13	1
1	0
0	20
13	20
1	0
2	0
2	11
0	2
0	11
4	0
1	7
0	4
0	4
16	0
0	0
0	0
0	0
0	0
0	0
39	1
0	0
1	1
1	5
0	5
0	0
520	0
0	0
0	0
0	0
0	0
1346	185
0	51
22	134
5	0
0	0
0	2
0	0
4	7
7	0
0	9
0	16
1	12
0	27
4	20
0	10
7	23
0	22
29	0
0	18
20	18
3	0
1	25
0	12
0	11
0	11
0	13
0	26
0	6
4	25
0	1
0	2
0	2
60	0
0	12
0	12
2	12
14	27
0	27
0	26
0	0
0	0
2	2
0	2
15	75
0	7
0	8
0	8
0	10
0	10
0	2
0	2
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	1
2	6
0	7
0	7
0	7
0	7
0	7
0	7
7	0
0	0
0	0
2	2
0	0
0	0
0	0
3	126
100	149
2	0
0	0
0	0
17	0
2	8
0	6
7	33
2	12
4	35
0	35
1	35
0	60
0	207
0	207
0	4
0	10
2	43
0	13
0	45
1	45
0	49
0	0
0	0
0	0
0	0
39	1
0	10
1	11
15	33
0	2
0	2
0	1
8	0
0	0
0	5
0	16
0	16
0	2
0	25
3	25
0	22
0	14
0	9
0	24
0	0
0	0
0	0
0	0
16	29
0	29
0	6
0	5
0	11
0	6
1	107
4	9
0	9
0	2
0	2
0	2
0	2
0	2
0	2
0	2
1	5
0	5
11	7
61	0
1	4
0	3
4	108
0	108
0	3
0	0
2	3
0	37
223	37
0	0
5	0
0	0
0	0
0	0
1	4
2	0
0	1
0	0
0	0
0	0
32	2
0	2
0	0
0	26
0	26
0	20
10	54
0	12
0	54
0	0
0	1
0	1
0	0
15	195
0	195
0	5
0	2
0	0
0	5
4	52
1	17
0	21
0	27
0	21
3	9
5	0
0	85
0	76
0	109
0	85
0	29
27	191
0	95
0	109
0	1
8	0
48	132
1	132
1	6
0	6
0	0
0	5
0	5
0	10
0	5
0	10
4	0
0	2
2	2
0	0
1	6
0	0
13	0
45	7
0	7
0	0
0	0
0	0
13	1
0	0
353	3693
11	152
2	133
0	3637
4	8
1	0
8	5
7	13
24	2
0	1
0	1
109	434
0	89
0	18
2	19
0	1
0	1
0	1
36	0
0	1
49	0
0	10
44	23
7	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	1
3	10
0	1
0	0
0	1
0	4
0	4
33	22
0	22
0	6
6	0
84	6
27	0
2	53
0	36
0	0
0	13
0	12
0	0
0	0
3	69
0	0
0	29
0	4
5	7
0	3
141	0
5	6
0	6
5	0
0	23
0	1
6	36
0	0
0	0
13	18
1	10
1	0
6	0
47	0
0	0
0	0
0	0
0	1
0	12
1	1
12	29
0	29
4	87
5	87
2	19
0	11
0	18
0	1
0	1
34	174
0	174
0	142
38	0
0	0
9	0
0	0
0	0
0	0
5	56
0	57
2	57
0	1
0	0
0	1
15	15
0	15
2	21
0	0
1	16
0	32
2	1
0	51
0	17
0	51
0	47
1	43
0	0
137	243
0	2
2	45
0	40
0	15
6	159
0	135
13	44
0	44
2	0
0	35
6	35
0	0
66	8
2	8
2219	1300
0	1548
14	1195
259	3670
0	3670
0	0
0	1
0	1
0	1
0	1
0	1
0	28
1	35
0	28
0	0
0	22
4	22
259	1
0	0
0	25
0	25
0	2
0	2
1	2
11	6
1	0
0	1
0	1
12	28
0	6
0	27
0	1
0	1
0	1
0	0
39	35
0	35
0	0
91	0
0	0
0	0
32	61
0	61
3	0
0	12
9	12
11	0
0	0
0	0
19	63
1	63
1	0
0	0
0	0
6	1
48	0
0	0
0	8
0	1
0	30
0	17
98	31
121	11
0	11
6	0
0	33
1	28
3	33
0	37
0	7
2	6
0	1
2	1
0	0
0	0
0	0
3	1
0	0
66	29
0	40
0	39
113	120
0	1
2	1
0	1
0	1
0	1
6	3
24	4
2	8
0	8
0	5
0	7
12	0
0	0
6	1
1	1
0	0
0	0
0	0
0	0
0	3
30	3
2	16
1	2
0	16
1	0
0	0
0	0
0	0
0	6
18	6
0	0
14	20
0	18
0	0
15	53
6	53
0	5
0	0
1	0
3	4
0	4
22	0
0	0
0	0
0	0
0	0
23	5
0	5
3	14
0	20
0	9
0	2
0	19
0	2
0	99
42	99
0	5
0	5
0	3
2	4
1	0
1	119
0	118
31	1
4	6
0	6
25	0
2	213
0	203
0	1
0	0
0	1
0	1
0	28
56	36
0	36
0	1
0	0
51	0
2	0
26	78
0	13
0	10
0	7
3	2
0	2
52	7
0	7
8	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	35
0	2
0	0
0	0
0	0
19	0
283	0
19	62
0	16
0	62
0	34
0	23
1	26
1	7
0	0
7	0
0	0
0	1
0	0
0	7
0	1
0	6
0	6
10	18
0	9
9	0
19	0
8	12
11	2
0	2
1	108
0	70
37	0
42	0
4	1
0	1
13	1
0	4
0	0
14	63
1	63
0	0
15	0
1	2
0	0
0	0
0	0
0	3
0	3
0	3
0	3
4	0
4	15
1	12
0	4
0	10
0	9
4	22
4	25
20	0
0	15
153	15
0	0
1	88
0	83
0	205
0	189
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	12
0	7
0	7
20	0
0	1
1	1
22	8
0	0
0	0
3	0
1	8
0	4
0	8
0	8
0	8
1	2
43	2
5	1
0	1
2	7
37	24
0	24
0	0
0	0
0	0
0	0
0	0
5	0
3	3
15	3
1	0
45	0
0	0
0	14
0	0
0	14
0	45
12	46
2	12
19	86
0	73
159	1354
7	101
0	1359
0	1326
0	1334
6	0
16	1
0	1
0	0
0	0
0	0
0	20
0	4
10	0
0	0
0	2
0	2
4	16
0	16
0	4
0	4
0	20
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	1
0	5
0	1
0	22
31	101
0	0
1	0
6	3
0	1
0	3
0	1
1	0
0	0
0	0
0	0
0	2
0	2
0	0
1	8
0	0
6	0
0	0
0	0
0	2
1	2
2	27
0	27
52	0
0	6
0	11
1	1
11	16
973	0
31	0
0	0
219	60
1	18
2	15
0	15
157	7
0	4
2	12
0	4
0	3
0	6
0	3
0	0
0	25
1	6
0	41
0	12
0	42
0	0
0	0
0	0
0	142
0	163
4	183
2	23
6	23
0	10
0	10
4	7
12	17
0	11
4	20
0	19
14	0
67	38
0	34
1	16
11	42
76	0
0	79
0	22
6	147
0	100
83	100
3	4
3	0
5	17
3	3
3	3
0	7
0	35
98	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	45
0	0
7	36
3	50
1	50
2	2
0	42
1	12
9	0
2	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	1
0	1
0	14
7	14
0	0
0	0
0	1
0	1
0	1
0	1
12	27
0	27
108	0
1	0
0	2
2	11
0	11
0	126
0	125
0	121
1	123
0	121
1	105
1	11
32	2
0	2
0	1
6	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	20
0	14
0	4
1	14
0	14
0	0
0	0
2	1
0	2
2	23
0	16
0	70
0	62
0	72
26	4
0	3
5	1
0	0
5	8
0	5
0	7
4	13
1	13
0	9
0	9
0	8
0	22
34	52
103	1
0	0
53	11
0	8
0	3
13	70
0	70
0	1
0	28
0	28
0	1
142	0
4	12
1	0
0	13
0	0
0	14
0	15
1	1
0	0
0	2
0	2
13	0
0	2
11	19
0	15
0	0
0	0
0	0
0	4
1	97
0	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	10
2	8
0	3
12	3
34	78
0	29
3	43
0	41
0	67
0	57
0	86
0	6
1	4
5	62
0	59
105	1
42	0
0	29
0	24
0	41
73	101
0	102
0	99
24	0
2	0
0	18
7	82
0	18
0	0
281	113
11	23
1	3
0	0
2	4
4	0
0	0
0	0
0	8
10	12
18	154
0	103
6	11
0	0
4	33
59	0
5	39
8	4
175	39
0	4
0	4
0	15
0	6
0	15
0	9
0	0
10	0
0	3
5	3
0	0
0	8
7	33
0	0
0	0
0	0
0	6
2	12
0	12
23	73
1	16
0	73
1	0
1	0
2	13
0	13
69	99
0	99
0	9
0	5
1	9
2	7
0	5
0	28
6	33
0	20
0	3
0	1
0	30
0	0
14	0
13	71
0	64
0	45
0	14
0	11
65	0
3	6
0	2
3	4
0	6
0	0
1	0
0	0
0	0
0	0
52	0
0	3
2	10
0	0
34	13
0	5
62	5
10	2
31	6
2	13
0	13
0	0
15	37
0	37
0	36
1	10
0	11
0	3
2	11
326	6
0	5
4	1
0	17
0	5
0	2
0	8
0	2
0	2
0	8
0	14
0	12
0	2
5	3
0	0
0	0
0	0
0	0
0	0
2	4
0	2
9	60
1	19
0	30
0	19
2	15
11	9
0	3
0	49
0	52
0	0
2	47
0	47
19	3
0	3
0	0
0	0
0	0
0	0
5	0
2	0
2	0
0	0
0	0
0	3
0	3
0	4
0	3
0	1
0	1
0	1
0	1
0	1
0	1
0	52
0	52
0	0
0	0
4	3
0	4
0	4
0	3
0	0
0	3
1	3
0	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	4
14	5
0	7
3	5
449	70
4	70
0	2
0	1
0	1
0	2
0	3
0	3
0	2
0	1
1	1
0	1
5	0
12	43
2	1
1	4
0	46
1	49
37	0
0	0
0	4
0	2
0	4
0	0
0	0
56	0
18	36
0	8
2	1
4	4
0	0
0	0
0	0
0	89
3	89
0	68
0	58
0	68
14	8
0	2
0	2
0	0
4	14
0	14
2	0
36	0
0	0
0	0
0	70
0	2
0	1
0	11
0	70
4	93
30	93
2	3
0	0
1	0
4	2
0	2
7	4
0	6
0	3
0	14
2	16
2	18
5	0
8	8
0	7
2	7
2	15
0	0
0	0
3	27
0	24
1	27
0	24
0	0
3	75
0	6
0	71
8	94
15	2
0	92
0	94
49	0
3	33
0	33
55	0
0	1
0	0
0	8
0	8
0	8
15	19
0	11
0	8
0	16
0	0
0	0
0	0
0	48
2	44
2	50
6	76
11	77
1	32
0	11
13	38
0	0
0	0
0	0
0	0
1	0
0	173
0	177
0	46
0	173
292	0
0	3
0	3
1	0
0	0
0	8
0	6
0	6
21	8
0	5
0	2
0	0
0	2
0	1
0	15
0	3
0	15
0	0
3	2
0	1
0	11
0	35
9	48
0	47
5	5
3	5
0	8
0	8
1	4
2	3
1	5
67	324
0	6
0	261
0	67
0	260
0	9
56	0
0	28
0	34
0	37
0	0
0	0
5	9
0	1
1	10
1	0
1	0
0	0
0	0
1	0
0	0
0	3
0	0
0	4
0	4
14	171
0	1
0	0
0	0
0	0
0	0
1	0
1	2
0	2
1	16
104	0
68	499
1	30
0	93
3	3
0	724
0	682
20	76
0	76
0	0
0	0
0	0
0	0
0	0
7	0
0	0
1	22
4	22
0	0
1	6
0	5
0	4
0	3
0	5
0	1
0	0
0	0
0	0
0	5
0	2
0	1
0	0
0	0
18	18
1	33
59	134
0	134
0	0
18	0
2	0
0	0
0	0
0	0
25	0
5	12
0	12
4	283
0	275
3	246
28	40
0	2
3	18
4	68
0	49
0	77
4	0
0	8
0	8
0	8
0	8
0	8
3	82
4	95
0	18
15	27
0	10
0	0
0	1
0	1
0	2
0	2
0	2
0	2
46	44
0	24
0	0
0	0
0	2
1	2
171	0
0	17
0	8
4	93
0	93
2	35
2	0
0	0
115	0
1	14
0	1
41	22
0	0
0	0
0	27
26	27
3	3
0	4
15	4
0	1
0	1
0	1
0	0
0	8
1	18
0	18
0	1
0	1
9	53
2	9
2	50
0	30
0	30
3	21
0	17
2	4
4	114
0	3
0	16
0	114
0	0
2	0
0	0
30	0
0	2
0	7
6	27
0	25
89	0
0	2
0	2
0	0
0	0
2	9
0	7
0	7
0	7
0	7
8	56
263	0
0	4
1	1
0	7
0	6
18	0
0	1
36	48
1	1309
292	1309
3	0
0	1
19	0
128	77
3	15
5	37
0	24
0	0
72	3
0	0
9	0
12	0
0	2
0	2
0	2
1	3
0	0
0	0
1	0
0	0
0	0
0	26
1	60
25	56
0	1
1	5
39	10
18	46
0	46
59	5
0	5
0	0
0	0
0	21
1	12
4	37
13	0
0	36
0	0
52	0
5	83
1	83
0	0
0	0
22	0
0	10
0	49
18	62
37	170
0	159
0	177
0	0
47	0
77	841
0	0
0	0
0	8
40	84
2	0
0	0
0	0
5	0
0	0
0	0
0	0
68	30
0	30
26	0
0	0
0	0
0	0
0	0
0	0
0	64
0	57
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	25
0	10
3	113
0	0
0	3
0	3
0	30
12	57
0	27
0	4
1	9
0	4
0	5
0	3
0	18
0	17
6	2
0	0
0	20
10	20
4	11
0	11
0	0
0	0
0	0
0	0
19	18
1	0
21	0
1	25
0	34
1	22
0	17
1	9
14	5
6	8
0	1
1	1
0	0
0	2
0	2
1	22
0	25
0	25
7	0
0	17
9	0
46	0
0	2
83	90
0	1
0	18
0	18
0	1
0	18
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	4
0	5
7	9
0	0
0	0
0	0
0	12
0	12
159	0
0	44
32	44
10	4
0	4
61	0
1	0
7	12
0	20
0	2
5	26
0	26
2	4
2	4
6	24
0	3
1	16
0	8
0	0
0	4
0	3
1	25
0	4
0	25
0	0
3	20
0	20
0	6
0	8
3	8
0	5
0	11
0	19
0	20
0	0
19	0
423	0
1	10
0	0
1	0
3	3
53	39
25	0
0	3
0	8
0	9
0	64
0	9
3	67
0	67
2	64
0	6
0	5
0	7
0	6
0	5
0	0
0	0
0	0
0	0
1296	1692
0	1691
1	631
0	1
0	1
1	2
0	0
0	0
0	5
0	3
0	0
0	3
0	5
0	0
0	7
0	2
0	7
0	7
16	1
25	0
0	0
1	1
0	0
0	0
0	0
1	0
0	0
10	0
